"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 23 12737 13 4 1 5
"3" 8 25 12733 14 1 2 8
"4" 12 30 12730 17 2 2 9
"5" 16 32 12728 17 2 3 10
"6" 20 37 12723 18 2 3 14
"7" 24 44 12716 20 5 4 15
"8" 28 47 12711 21 3 5 18
"9" 32 53 12706 24 4 6 19
"10" 36 60 12700 23 5 8 24
"11" 40 67 12692 23 5 10 29
"12" 44 71 12688 22 4 12 33
"13" 48 76 12684 23 3 13 37
"14" 52 78 12681 20 5 14 39
"15" 56 84 12676 22 7 16 39
"16" 60 89 12670 25 3 18 43
"17" 64 91 12667 18 7 21 45
"18" 68 100 12661 21 9 22 48
"19" 72 109 12649 24 11 22 52
"20" 76 118 12641 27 8 22 61
"21" 80 126 12633 31 11 23 61
"22" 84 136 12623 32 11 23 70
"23" 88 150 12610 36 14 25 75
"24" 92 155 12604 33 14 26 82
"25" 96 169 12591 37 18 27 87
"26" 100 174 12584 35 14 31 94
"27" 104 184 12574 36 14 33 101
"28" 108 197 12563 40 13 35 109
"29" 112 207 12551 44 14 37 112
"30" 116 213 12546 37 20 38 118
"31" 120 221 12534 33 21 42 125
"32" 124 234 12525 34 24 46 130
"33" 128 251 12507 45 20 48 138
"34" 132 257 12500 43 14 53 147
"35" 136 269 12490 47 12 56 154
"36" 140 284 12476 49 16 61 158
"37" 144 290 12468 39 22 62 167
"38" 148 305 12454 41 23 67 174
"39" 152 318 12441 44 19 70 185
"40" 156 330 12430 45 14 75 196
"41" 160 336 12423 40 17 75 204
"42" 164 339 12417 25 22 79 213
"43" 168 352 12408 30 15 85 222
"44" 172 361 12398 30 14 87 230
"45" 176 372 12388 31 18 88 235
"46" 180 375 12384 22 16 92 245
"47" 184 384 12376 23 12 96 253
"48" 188 390 12369 24 13 96 257
"49" 192 391 12366 19 13 97 262
"50" 196 400 12358 21 12 100 267
"51" 200 403 12357 17 8 100 278
