# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 4 7000 3 1 0 0
 8.000000E+00 4 6999 3 1 0 0
 1.200000E+01 5 6998 4 0 0 1
 1.600000E+01 4 6997 3 0 0 1
 2.000000E+01 8 6997 7 0 0 1
 2.400000E+01 5 6994 3 1 0 1
 2.800000E+01 7 6994 6 0 0 1
 3.200000E+01 13 6994 10 2 0 1
 3.600000E+01 11 6992 9 0 1 1
 4.000000E+01 18 6992 15 1 1 1
 4.400000E+01 21 6989 17 1 2 1
 4.800000E+01 29 6986 19 4 2 4
 5.200000E+01 37 6974 25 3 4 5
 5.600000E+01 54 6965 37 4 7 6
 6.000000E+01 81 6947 59 8 7 7
 6.400000E+01 97 6920 69 10 7 11
 6.800000E+01 118 6897 85 10 8 15
 7.200000E+01 144 6873 105 11 10 18
 7.600000E+01 188 6844 135 13 13 27
 8.000000E+01 251 6785 173 28 16 34
 8.400000E+01 315 6717 228 23 19 45
 8.800000E+01 370 6659 261 34 23 52
 9.200000E+01 474 6587 342 37 30 65
 9.600000E+01 588 6484 403 65 38 82
 1.000000E+02 801 6330 564 74 48 115
 1.040000E+02 1051 6141 737 102 62 150
 1.080000E+02 1328 5918 955 98 79 196
 1.120000E+02 1645 5685 1173 131 97 244
 1.160000E+02 2025 5378 1418 190 118 299
 1.200000E+02 2555 5004 1797 218 155 385
 1.240000E+02 3115 4523 2121 305 198 491
 1.280000E+02 3807 3920 2566 329 262 650
 1.320000E+02 4686 3367 3161 376 333 816
 1.360000E+02 5742 2749 3803 500 419 1020
 1.400000E+02 6721 2081 4332 590 516 1283
 1.440000E+02 8006 1497 5018 751 655 1582
 1.480000E+02 9213 981 5598 869 829 1917
 1.520000E+02 10417 604 5990 1073 1027 2327
 1.560000E+02 11313 348 6056 1173 1241 2843
 1.600000E+02 12212 188 6079 1243 1480 3410
 1.640000E+02 12974 95 5829 1425 1715 4005
 1.680000E+02 13486 46 5401 1447 1979 4659
 1.720000E+02 13619 21 4571 1494 2233 5321
 1.760000E+02 13582 10 3715 1406 2482 5979
 1.800000E+02 13443 2 2826 1317 2734 6566
 1.840000E+02 13364 1 2084 1171 2971 7138
 1.880000E+02 13200 0 1436 967 3198 7599
 1.920000E+02 13031 0 894 777 3364 7996
 1.960000E+02 13034 0 633 610 3501 8290
 2.000000E+02 12874 0 351 427 3589 8507

#Simulation ended (eff.: 0.962253, detail below)
	#Events: 465074
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
