"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127488 15 4 4 2
"3" 8 26 127484 16 2 4 4
"4" 12 29 127479 19 2 4 4
"5" 16 36 127474 24 3 4 5
"6" 20 44 127464 29 3 5 7
"7" 24 55 127454 33 7 5 10
"8" 28 71 127439 43 5 8 15
"9" 32 85 127422 48 11 9 17
"10" 36 106 127403 60 12 10 24
"11" 40 131 127372 74 14 12 31
"12" 44 188 127318 107 24 14 43
"13" 48 257 127247 160 25 19 53
"14" 52 308 127189 188 31 25 64
"15" 56 397 127104 239 40 35 83
"16" 60 493 127011 297 49 46 101
"17" 64 617 126876 367 65 55 130
"18" 68 787 126709 463 83 69 172
"19" 72 989 126494 596 92 91 210
"20" 76 1270 126213 757 147 108 258
"21" 80 1665 125810 1028 178 139 320
"22" 84 2121 125346 1306 219 180 416
"23" 88 2656 124787 1633 274 233 516
"24" 92 3423 123987 2088 362 301 672
"25" 96 4379 123025 2664 451 389 875
"26" 100 5555 121825 3389 549 477 1140
"27" 104 6928 120391 4185 680 630 1433
"28" 108 8779 118520 5272 902 804 1801
"29" 112 11113 116114 6622 1217 1008 2266
"30" 116 13949 113210 8328 1449 1262 2910
"31" 120 17406 109675 10310 1879 1571 3646
"32" 124 21769 105185 12822 2326 1999 4622
"33" 128 27014 99845 15762 2907 2492 5853
"34" 132 33339 93398 19234 3672 3125 7308
"35" 136 40502 86017 22955 4459 3911 9177
"36" 140 49005 77325 27045 5640 4843 11477
"37" 144 58539 67605 31437 6731 6047 14324
"38" 148 68589 57489 35346 8095 7461 17687
"39" 152 78666 47269 38340 9313 9282 21731
"40" 156 88615 37280 40124 10920 11202 26369
"41" 160 98010 27845 40628 12204 13529 31649
"42" 164 106408 19411 39740 13185 16089 37394
"43" 168 113142 12811 36749 14166 18708 43519
"44" 172 118246 7896 32270 14261 21587 50128
"45" 176 121755 4584 26824 13913 24361 56657
"46" 180 123988 2604 21055 13137 27098 62698
"47" 184 125316 1491 15624 11819 29607 68266
"48" 188 126116 865 11018 10057 31777 73264
"49" 192 126620 510 7430 8181 33532 77477
"50" 196 126922 344 4705 6472 34919 80826
"51" 200 127105 236 2904 4775 35973 83453
