"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 22 127488 11 6 4 1
"3" 32 28 127481 15 4 6 3
"4" 48 37 127473 22 4 7 4
"5" 64 42 127465 24 5 7 6
"6" 80 53 127456 28 8 9 8
"7" 96 59 127448 29 8 11 11
"8" 112 82 127432 48 7 13 14
"9" 128 94 127415 49 13 13 19
"10" 144 118 127389 63 11 16 28
"11" 160 135 127373 70 4 27 34
"12" 176 172 127336 92 14 28 38
"13" 192 203 127303 111 14 29 49
"14" 208 253 127251 144 21 34 54
"15" 224 306 127199 171 29 39 67
"16" 240 379 127122 217 31 45 86
"17" 256 482 127016 274 57 56 95
"18" 272 586 126908 331 64 69 122
"19" 288 743 126755 416 74 90 163
"20" 304 935 126547 536 92 104 203
"21" 320 1222 126260 728 119 123 252
"22" 336 1509 125966 902 138 150 319
"23" 352 1922 125527 1161 184 182 395
"24" 368 2432 125008 1481 249 221 481
"25" 384 3071 124350 1848 325 281 617
"26" 400 3911 123503 2368 397 347 799
"27" 416 4951 122438 2994 513 440 1004
"28" 432 6205 121138 3711 664 562 1268
"29" 448 7979 119309 4801 858 706 1614
"30" 464 10138 117125 6123 1059 887 2069
"31" 480 12699 114484 7623 1306 1120 2650
"32" 496 15911 111197 9524 1649 1419 3319
"33" 512 19920 107095 11798 2110 1763 4249
"34" 528 25037 101887 14767 2705 2231 5334
"35" 544 30848 95856 17944 3334 2827 6743
"36" 560 37791 88823 21657 4100 3559 8475
"37" 576 45780 80656 25514 5171 4495 10600
"38" 592 54766 71488 29720 6255 5566 13225
"39" 608 64526 61560 33751 7619 6890 16266
"40" 624 74818 51214 37274 8898 8526 20120
"41" 640 84836 41045 39462 10502 10470 24402
"42" 656 94528 31308 40488 11953 12661 29426
"43" 672 103435 22377 40295 12930 15073 35137
"44" 688 110888 15053 38209 13712 17623 41344
"45" 704 116629 9453 34251 14089 20461 47828
"46" 720 120692 5618 28976 14122 23322 54272
"47" 736 123296 3202 23170 13535 25931 60660
"48" 752 124975 1786 17506 12484 28484 66501
"49" 768 125906 1029 12486 10887 30705 71828
"50" 784 126460 646 8467 8924 32696 76373
"51" 800 126793 424 5498 7050 34282 79963
