# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 2.000000E+00 0 4700 0 0 0 0
 4.000000E+00 1 4700 1 0 0 0
 6.000000E+00 4 4700 4 0 0 0
 8.000000E+00 4 4700 4 0 0 0
 1.000000E+01 4 4700 4 0 0 0
 1.200000E+01 3 4700 2 1 0 0
 1.400000E+01 3 4700 2 1 0 0
 1.600000E+01 3 4699 2 1 0 0
 1.800000E+01 2 4699 1 1 0 0
 2.000000E+01 1 4699 0 0 1 1
 2.200000E+01 2 4699 1 0 1 1
 2.400000E+01 2 4699 1 0 1 1
 2.600000E+01 3 4699 2 0 1 1
 2.800000E+01 2 4699 1 0 1 1
 3.000000E+01 2 4699 1 0 1 1
 3.200000E+01 4 4699 2 1 1 1
 3.400000E+01 8 4698 4 2 2 1
 3.600000E+01 8 4698 6 0 2 1
 3.800000E+01 8 4698 5 1 2 1
 4.000000E+01 6 4697 2 2 2 1
 4.200000E+01 6 4697 2 1 2 2
 4.400000E+01 7 4697 3 1 3 2
 4.600000E+01 7 4697 2 1 4 2
 4.800000E+01 8 4697 3 0 5 2
 5.000000E+01 8 4697 3 0 5 2
 5.200000E+01 9 4697 4 0 5 2
 5.400000E+01 12 4697 6 1 5 2
 5.600000E+01 13 4697 8 0 5 2
 5.800000E+01 16 4697 11 0 5 2
 6.000000E+01 14 4696 7 2 5 2
 6.200000E+01 15 4693 8 2 5 2
 6.400000E+01 11 4693 4 1 6 2
 6.600000E+01 21 4692 14 1 6 2
 6.800000E+01 15 4692 8 1 6 2
 7.000000E+01 16 4692 7 3 6 2
 7.200000E+01 22 4691 12 3 6 3
 7.400000E+01 23 4689 12 2 8 5
 7.600000E+01 19 4689 8 2 9 5
 7.800000E+01 20 4689 6 4 10 5
 8.000000E+01 29 4689 14 4 10 6
 8.200000E+01 35 4686 20 2 11 8
 8.400000E+01 34 4685 18 3 12 8
 8.600000E+01 35 4682 17 5 12 8
 8.800000E+01 23 4679 6 4 12 8
 9.000000E+01 41 4677 22 5 13 9
 9.200000E+01 34 4675 18 1 14 10
 9.400000E+01 45 4674 29 0 15 11
 9.600000E+01 43 4673 25 2 15 11
 9.800000E+01 44 4673 23 3 16 13
 1.000000E+02 42 4670 21 2 17 14
 1.020000E+02 41 4665 18 3 18 15
 1.040000E+02 50 4663 26 3 18 16
 1.060000E+02 64 4657 39 3 20 17
 1.080000E+02 57 4656 29 5 22 18
 1.100000E+02 66 4650 37 6 22 18
 1.120000E+02 63 4647 32 8 22 18
 1.140000E+02 74 4646 39 11 23 19
 1.160000E+02 66 4644 32 6 25 21
 1.180000E+02 80 4640 45 5 25 23
 1.200000E+02 84 4637 48 5 28 23
 1.220000E+02 85 4637 49 3 29 25
 1.240000E+02 92 4634 53 6 31 25
 1.260000E+02 92 4631 49 7 32 27
 1.280000E+02 110 4628 65 8 35 28
 1.300000E+02 109 4623 65 6 37 29
 1.320000E+02 113 4619 60 12 39 31
 1.340000E+02 123 4615 67 10 41 36
 1.360000E+02 135 4611 73 13 46 37
 1.380000E+02 144 4600 76 16 48 39
 1.400000E+02 158 4587 81 16 55 42
 1.420000E+02 166 4578 83 16 58 47
 1.440000E+02 186 4572 100 15 65 50
 1.460000E+02 187 4558 90 22 70 54
 1.480000E+02 186 4541 79 24 73 61
 1.500000E+02 203 4530 92 23 79 64
 1.520000E+02 248 4519 130 22 85 71
 1.540000E+02 243 4510 120 19 93 76
 1.560000E+02 265 4497 131 26 96 78
 1.580000E+02 275 4478 134 26 105 84
 1.600000E+02 336 4465 180 28 115 90
 1.620000E+02 336 4444 166 34 124 95
 1.640000E+02 362 4424 178 39 133 104
 1.660000E+02 373 4398 183 33 142 113
 1.680000E+02 390 4375 189 35 154 118
 1.700000E+02 439 4352 222 40 162 127
 1.720000E+02 441 4324 207 48 173 134
 1.740000E+02 500 4290 256 44 187 142
 1.760000E+02 489 4257 223 51 201 151
 1.780000E+02 569 4230 293 42 214 168
 1.800000E+02 588 4199 292 47 223 180
 1.820000E+02 627 4176 313 49 238 190
 1.840000E+02 678 4132 330 61 258 204
 1.860000E+02 706 4080 342 61 273 216
 1.880000E+02 764 4044 362 75 297 232
 1.900000E+02 801 4004 376 71 317 251
 1.920000E+02 837 3967 394 65 341 268
 1.940000E+02 898 3925 422 76 370 279
 1.960000E+02 925 3882 431 65 394 302
 1.980000E+02 1020 3819 470 96 418 320
 2.000000E+02 1084 3760 511 93 441 337

#Simulation ended (eff.: 0.920731, detail below)
	#Events: 21221
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
