# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 2.000000E+00 9 99997 1 5 1 2
 4.000000E+00 12 99993 4 4 2 3
 6.000000E+00 13 99992 6 2 3 4
 8.000000E+00 19 99988 12 1 3 5
 1.000000E+01 11 99988 4 1 5 5
 1.200000E+01 14 99988 7 0 7 5
 1.400000E+01 17 99988 10 0 7 5
 1.600000E+01 17 99988 10 0 7 5
 1.800000E+01 17 99988 9 1 7 5
 2.000000E+01 14 99988 5 2 7 5
 2.200000E+01 16 99985 6 2 8 5
 2.400000E+01 22 99985 10 3 9 6
 2.600000E+01 22 99983 9 4 9 6
 2.800000E+01 31 99977 13 7 9 8
 3.000000E+01 34 99972 14 7 11 9
 3.200000E+01 32 99969 12 6 12 9
 3.400000E+01 39 99965 18 5 14 11
 3.600000E+01 44 99961 21 6 15 12
 3.800000E+01 44 99956 20 5 18 13
 4.000000E+01 57 99952 30 6 20 14
 4.200000E+01 45 99952 10 9 21 18
 4.400000E+01 52 99949 16 7 27 19
 4.600000E+01 59 99945 21 8 27 20
 4.800000E+01 56 99941 16 7 28 23
 5.000000E+01 64 99936 23 6 30 25
 5.200000E+01 64 99931 18 8 34 26
 5.400000E+01 76 99924 26 11 36 27
 5.600000E+01 84 99909 31 13 37 28
 5.800000E+01 92 99903 36 13 41 29
 6.000000E+01 91 99898 34 8 43 34
 6.200000E+01 97 99893 39 7 47 35
 6.400000E+01 112 99887 48 9 48 39
 6.600000E+01 112 99879 43 10 51 43
 6.800000E+01 132 99866 56 14 56 44
 7.000000E+01 132 99857 50 16 60 47
 7.200000E+01 132 99850 47 12 67 50
 7.400000E+01 152 99833 59 15 71 52
 7.600000E+01 153 99824 57 16 74 53
 7.800000E+01 166 99808 64 18 78 56
 8.000000E+01 174 99791 65 18 82 62
 8.200000E+01 193 99783 78 18 86 68
 8.400000E+01 208 99769 82 25 93 72
 8.600000E+01 230 99748 97 25 101 79
 8.800000E+01 243 99738 100 28 109 82
 9.000000E+01 233 99721 81 29 115 88
 9.200000E+01 278 99700 116 27 122 97
 9.400000E+01 288 99680 109 34 134 104
 9.600000E+01 335 99649 135 44 144 110
 9.800000E+01 356 99612 143 38 157 124
 1.000000E+02 375 99597 148 33 175 137
 1.020000E+02 402 99562 160 38 188 146
 1.040000E+02 421 99534 163 42 202 155
 1.060000E+02 439 99499 164 49 211 162
 1.080000E+02 483 99483 192 44 223 178
 1.100000E+02 508 99454 194 54 237 189
 1.120000E+02 525 99419 195 53 253 203
 1.140000E+02 558 99369 203 55 264 224
 1.160000E+02 619 99319 234 69 278 238
 1.180000E+02 665 99261 257 70 302 251
 1.200000E+02 714 99208 275 80 322 267
 1.220000E+02 744 99157 277 75 360 287
 1.240000E+02 803 99102 299 90 382 302
 1.260000E+02 827 99050 300 91 402 316
 1.280000E+02 857 98994 294 91 427 344
 1.300000E+02 916 98938 316 96 463 364
 1.320000E+02 1002 98855 362 105 494 382
 1.340000E+02 1069 98787 381 123 531 403
 1.360000E+02 1152 98708 420 121 573 436
 1.380000E+02 1233 98632 448 123 606 472
 1.400000E+02 1314 98556 480 130 650 499
 1.420000E+02 1366 98492 485 125 687 539
 1.440000E+02 1462 98400 517 144 727 569
 1.460000E+02 1570 98301 568 159 773 598
 1.480000E+02 1677 98196 593 185 826 638
 1.500000E+02 1785 98056 620 205 878 683
 1.520000E+02 1933 97905 700 202 941 734
 1.540000E+02 2050 97756 740 207 1012 783
 1.560000E+02 2181 97609 774 231 1086 832
 1.580000E+02 2345 97445 861 242 1148 874
 1.600000E+02 2452 97271 885 265 1219 916
 1.620000E+02 2625 97109 938 292 1311 977
 1.640000E+02 2738 96941 941 305 1401 1036
 1.660000E+02 2953 96740 1033 331 1476 1106
 1.680000E+02 3145 96543 1118 340 1574 1170
 1.700000E+02 3337 96326 1188 346 1675 1248
 1.720000E+02 3556 96106 1266 355 1775 1346
 1.740000E+02 3712 95884 1273 382 1887 1429
 1.760000E+02 3954 95647 1371 394 2015 1523
 1.780000E+02 4184 95369 1436 415 2148 1628
 1.800000E+02 4440 95122 1532 427 2301 1734
 1.820000E+02 4750 94840 1670 455 2440 1841
 1.840000E+02 5071 94505 1816 479 2580 1950
 1.860000E+02 5405 94162 1929 544 2734 2052
 1.880000E+02 5697 93823 1995 560 2904 2201
 1.900000E+02 6055 93464 2111 615 3069 2329
 1.920000E+02 6434 93057 2265 648 3272 2460
 1.940000E+02 6732 92629 2328 664 3469 2611
 1.960000E+02 7176 92218 2495 722 3669 2767
 1.980000E+02 7598 91714 2609 770 3906 2949
 2.000000E+02 8057 91199 2762 808 4142 3138

#Simulation ended (eff.: 0.947009, detail below)
	#Events: 105923
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
