# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 2.000000E+00 3 15800 2 1 0 0
 4.000000E+00 6 15797 5 1 0 0
 6.000000E+00 4 15797 2 2 0 0
 8.000000E+00 3 15796 1 1 1 0
 1.000000E+01 8 15796 6 1 1 0
 1.200000E+01 10 15795 7 0 1 2
 1.400000E+01 6 15794 2 1 3 2
 1.600000E+01 7 15792 4 0 3 2
 1.800000E+01 8 15792 5 0 3 2
 2.000000E+01 10 15792 7 0 3 2
 2.200000E+01 16 15789 9 4 3 2
 2.400000E+01 10 15789 4 2 3 3
 2.600000E+01 10 15786 4 1 3 4
 2.800000E+01 12 15785 7 0 5 4
 3.000000E+01 11 15785 6 0 5 4
 3.200000E+01 16 15785 10 1 5 4
 3.400000E+01 15 15784 8 2 5 4
 3.600000E+01 11 15784 4 0 6 5
 3.800000E+01 13 15784 6 0 6 5
 4.000000E+01 8 15784 1 0 7 5
 4.200000E+01 17 15784 10 0 7 5
 4.400000E+01 14 15784 6 1 7 5
 4.600000E+01 17 15784 7 2 8 6
 4.800000E+01 19 15784 8 2 8 7
 5.000000E+01 21 15783 8 4 9 7
 5.200000E+01 29 15778 15 4 9 8
 5.400000E+01 25 15775 13 2 9 8
 5.600000E+01 26 15773 15 1 10 8
 5.800000E+01 22 15773 10 1 10 9
 6.000000E+01 36 15771 21 3 11 10
 6.200000E+01 38 15767 20 4 14 12
 6.400000E+01 41 15763 17 8 14 14
 6.600000E+01 43 15759 20 5 16 15
 6.800000E+01 43 15756 19 4 16 17
 7.000000E+01 48 15755 22 6 17 17
 7.200000E+01 48 15753 24 3 19 18
 7.400000E+01 46 15752 19 4 20 20
 7.600000E+01 57 15749 29 4 21 20
 7.800000E+01 65 15748 31 9 23 20
 8.000000E+01 69 15741 32 8 23 24
 8.200000E+01 64 15733 25 7 27 26
 8.400000E+01 74 15727 33 7 32 27
 8.600000E+01 80 15721 34 9 35 28
 8.800000E+01 92 15716 42 13 36 28
 9.000000E+01 105 15705 49 11 42 31
 9.200000E+01 107 15694 48 11 44 33
 9.400000E+01 107 15686 42 11 47 38
 9.600000E+01 115 15676 48 11 50 40
 9.800000E+01 134 15662 64 14 52 40
 1.000000E+02 141 15650 65 17 55 42
 1.020000E+02 153 15640 72 18 59 45
 1.040000E+02 162 15633 75 14 62 53
 1.060000E+02 178 15623 87 10 69 61
 1.080000E+02 177 15612 73 19 74 65
 1.100000E+02 187 15590 77 18 81 69
 1.120000E+02 221 15583 97 23 92 75
 1.140000E+02 246 15567 106 32 96 80
 1.160000E+02 251 15547 100 32 103 89
 1.180000E+02 278 15523 116 36 111 94
 1.200000E+02 297 15503 123 34 124 104
 1.220000E+02 323 15485 133 41 131 111
 1.240000E+02 328 15471 124 45 148 118
 1.260000E+02 369 15452 155 37 166 126
 1.280000E+02 400 15427 165 47 177 133
 1.300000E+02 417 15390 161 50 182 149
 1.320000E+02 455 15361 189 44 202 158
 1.340000E+02 462 15334 176 49 215 171
 1.360000E+02 511 15296 204 55 236 177
 1.380000E+02 542 15260 206 59 259 191
 1.400000E+02 549 15223 206 45 279 203
 1.420000E+02 593 15195 226 50 296 216
 1.440000E+02 611 15152 228 51 310 228
 1.460000E+02 643 15117 236 52 329 244
 1.480000E+02 672 15085 239 66 343 252
 1.500000E+02 777 15040 325 66 360 263
 1.520000E+02 763 15002 293 68 382 274
 1.540000E+02 839 14962 328 75 408 298
 1.560000E+02 856 14917 313 81 433 315
 1.580000E+02 936 14862 373 77 451 332
 1.600000E+02 999 14817 396 85 473 356
 1.620000E+02 1041 14764 403 98 497 368
 1.640000E+02 1153 14705 482 101 526 389
 1.660000E+02 1188 14642 472 108 561 416
 1.680000E+02 1257 14583 507 110 592 442
 1.700000E+02 1316 14523 523 112 625 474
 1.720000E+02 1411 14450 561 138 652 492
 1.740000E+02 1505 14368 593 158 696 519
 1.760000E+02 1600 14272 633 157 746 557
 1.780000E+02 1704 14167 671 172 794 594
 1.800000E+02 1790 14046 694 187 844 627
 1.820000E+02 1907 13912 744 194 890 669
 1.840000E+02 1987 13783 776 189 941 709
 1.860000E+02 2126 13660 852 190 1008 752
 1.880000E+02 2240 13533 880 215 1065 796
 1.900000E+02 2383 13379 936 227 1132 846
 1.920000E+02 2572 13240 1032 234 1205 905
 1.940000E+02 2730 13096 1094 259 1268 955
 1.960000E+02 2858 12968 1108 287 1357 1013
 1.980000E+02 3081 12794 1201 321 1442 1080
 2.000000E+02 3247 12591 1248 333 1537 1150

#Simulation ended (eff.: 0.943630, detail below)
	#Events: 52496
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
