# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 0 4700 0 0 0 0
 8.000000E+00 2 4700 2 0 0 0
 1.200000E+01 3 4700 3 0 0 0
 1.600000E+01 1 4700 1 0 0 0
 2.000000E+01 0 4700 0 0 0 0
 2.400000E+01 2 4700 2 0 0 0
 2.800000E+01 1 4700 1 0 0 0
 3.200000E+01 2 4700 2 0 0 0
 3.600000E+01 3 4700 3 0 0 0
 4.000000E+01 1 4700 1 0 0 0
 4.400000E+01 5 4700 5 0 0 0
 4.800000E+01 4 4700 4 0 0 0
 5.200000E+01 4 4700 3 1 0 0
 5.600000E+01 5 4699 4 0 0 1
 6.000000E+01 9 4698 6 2 0 1
 6.400000E+01 6 4697 4 1 0 1
 6.800000E+01 7 4697 5 0 1 1
 7.200000E+01 11 4697 7 1 2 1
 7.600000E+01 13 4697 7 3 2 1
 8.000000E+01 9 4695 4 1 2 2
 8.400000E+01 19 4695 11 3 3 2
 8.800000E+01 18 4692 10 2 4 2
 9.200000E+01 17 4691 9 1 4 3
 9.600000E+01 29 4688 16 5 4 4
 1.000000E+02 27 4682 9 5 6 7
 1.040000E+02 30 4678 11 3 8 8
 1.080000E+02 31 4676 10 4 8 9
 1.120000E+02 39 4671 16 5 8 10
 1.160000E+02 40 4669 14 5 10 11
 1.200000E+02 36 4666 9 4 10 13
 1.240000E+02 41 4659 14 3 10 14
 1.280000E+02 35 4659 7 2 10 16
 1.320000E+02 35 4658 7 1 11 16
 1.360000E+02 38 4656 9 1 11 17
 1.400000E+02 38 4654 10 0 11 17
 1.440000E+02 38 4654 8 2 11 17
 1.480000E+02 43 4653 9 3 11 20
 1.520000E+02 40 4652 7 1 11 21
 1.560000E+02 44 4652 9 3 11 21
 1.600000E+02 46 4652 12 1 11 22
 1.640000E+02 43 4651 8 1 11 23
 1.680000E+02 48 4651 11 2 11 24
 1.720000E+02 47 4651 6 4 11 26
 1.760000E+02 46 4649 5 3 11 27
 1.800000E+02 51 4648 7 2 11 31
 1.840000E+02 52 4648 5 3 12 32
 1.880000E+02 57 4645 7 3 14 33
 1.920000E+02 55 4642 6 1 14 34
 1.960000E+02 51 4640 2 0 15 34
 2.000000E+02 55 4640 4 2 15 34

#Simulation ended (eff.: 0.901404, detail below)
	#Events: 5586
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
