"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127482 18 6 1 3
"3" 8 37 127473 26 2 3 6
"4" 12 42 127469 28 3 4 7
"5" 16 48 127461 27 7 6 8
"6" 20 61 127447 34 8 7 12
"7" 24 76 127433 43 8 9 16
"8" 28 108 127401 64 13 12 19
"9" 32 150 127358 98 13 14 25
"10" 36 188 127318 127 17 15 29
"11" 40 240 127259 155 25 21 39
"12" 44 314 127184 194 36 29 55
"13" 48 414 127084 252 53 34 75
"14" 52 537 126960 332 57 47 101
"15" 56 685 126806 420 73 60 132
"16" 60 884 126611 554 83 74 173
"17" 64 1125 126365 696 118 98 213
"18" 68 1403 126071 860 157 119 267
"19" 72 1814 125654 1098 200 158 358
"20" 76 2307 125140 1391 250 202 464
"21" 80 2950 124489 1791 315 252 592
"22" 84 3784 123638 2311 409 313 751
"23" 88 4834 122568 2985 494 401 954
"24" 92 6108 121260 3742 645 493 1228
"25" 96 7735 119567 4718 810 638 1569
"26" 100 9744 117512 5925 1012 815 1992
"27" 104 12362 114815 7458 1342 1034 2528
"28" 108 15655 111478 9428 1652 1329 3246
"29" 112 19525 107501 11659 2039 1663 4164
"30" 116 24366 102519 14391 2556 2128 5291
"31" 120 30313 96467 17729 3323 2667 6594
"32" 124 37282 89273 21493 4141 3375 8273
"33" 128 45298 81222 25615 5067 4267 10349
"34" 132 54282 71960 29762 6160 5382 12978
"35" 136 64091 61996 33695 7495 6758 16143
"36" 140 74314 51678 37266 8836 8321 19891
"37" 144 84656 41225 39833 10310 10160 24353
"38" 148 94448 31383 40951 11762 12367 29368
"39" 152 103325 22535 40717 12743 14806 35059
"40" 156 110737 15141 38380 13772 17434 41151
"41" 160 116764 9344 34614 14331 20192 47627
"42" 164 120742 5522 29247 14368 22996 54131
"43" 168 123334 3131 23369 13690 25750 60525
"44" 172 124970 1791 17609 12518 28322 66521
"45" 176 125948 983 12618 10791 30671 71868
"46" 180 126522 579 8578 9015 32622 76307
"47" 184 126844 367 5525 7134 34221 79964
"48" 188 127064 256 3443 5307 35502 82812
"49" 192 127181 195 2036 3902 36398 84845
"50" 196 127266 158 1196 2724 37019 86327
"51" 200 127328 132 690 1798 37468 87372
