# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 4 15800 3 1 0 0
 8.000000E+00 9 15796 8 1 0 0
 1.200000E+01 11 15796 9 1 0 1
 1.600000E+01 17 15791 13 3 0 1
 2.000000E+01 19 15789 15 1 0 3
 2.400000E+01 17 15786 12 1 0 4
 2.800000E+01 21 15785 16 0 0 5
 3.200000E+01 22 15785 16 1 0 5
 3.600000E+01 25 15783 16 2 2 5
 4.000000E+01 44 15778 31 5 3 5
 4.400000E+01 39 15771 25 4 4 6
 4.800000E+01 61 15763 41 5 5 10
 5.200000E+01 85 15743 59 5 5 16
 5.600000E+01 108 15728 77 6 6 19
 6.000000E+01 131 15705 93 8 6 24
 6.400000E+01 198 15671 135 25 8 30
 6.800000E+01 250 15592 168 30 13 39
 7.200000E+01 321 15519 205 42 19 55
 7.600000E+01 407 15440 261 40 30 76
 8.000000E+01 567 15326 375 58 41 93
 8.400000E+01 726 15151 474 86 53 113
 8.800000E+01 857 14940 526 97 72 162
 9.200000E+01 1173 14681 743 120 100 210
 9.600000E+01 1446 14372 912 150 127 257
 1.000000E+02 1824 14025 1156 175 165 328
 1.040000E+02 2357 13575 1482 244 204 427
 1.080000E+02 2907 12992 1753 318 273 563
 1.120000E+02 3812 12174 2275 458 345 734
 1.160000E+02 4718 11262 2860 484 435 939
 1.200000E+02 5899 10225 3559 615 552 1173
 1.240000E+02 7246 9045 4285 776 679 1506
 1.280000E+02 8907 7638 5174 992 845 1896
 1.320000E+02 10735 6105 6094 1183 1068 2390
 1.360000E+02 12772 4666 7026 1421 1309 3016
 1.400000E+02 14933 3351 7847 1720 1626 3740
 1.440000E+02 17368 2235 8714 2116 1978 4560
 1.480000E+02 19660 1394 9141 2489 2446 5584
 1.520000E+02 21616 799 9158 2685 2939 6834
 1.560000E+02 23750 452 9107 3017 3490 8136
 1.600000E+02 25408 252 8510 3213 4120 9565
 1.640000E+02 26772 136 7537 3349 4811 11075
 1.680000E+02 27568 77 6309 3212 5477 12570
 1.720000E+02 28182 41 5013 3120 6103 13946
 1.760000E+02 28680 23 3901 2816 6655 15308
 1.800000E+02 28672 9 2616 2363 7166 16527
 1.840000E+02 28858 6 1855 1979 7567 17457
 1.880000E+02 28917 5 1200 1580 7906 18231
 1.920000E+02 28941 5 738 1167 8168 18868
 1.960000E+02 28982 4 433 863 8362 19324
 2.000000E+02 29043 3 278 605 8503 19657

#Simulation ended (eff.: 0.950685, detail below)
	#Events: 612263
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
