"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 13 12746 3 5 2 3
"3" 8 20 12738 9 3 4 4
"4" 12 25 12734 12 3 5 5
"5" 16 30 12730 15 4 5 6
"6" 20 34 12725 16 3 6 9
"7" 24 38 12722 18 2 6 12
"8" 28 42 12718 15 7 7 13
"9" 32 47 12712 18 7 8 14
"10" 36 58 12702 26 3 10 19
"11" 40 60 12700 25 3 12 20
"12" 44 64 12695 27 4 12 21
"13" 48 73 12687 27 9 15 22
"14" 52 78 12680 27 8 17 26
"15" 56 89 12669 31 10 17 31
"16" 60 99 12661 34 13 18 34
"17" 64 105 12655 34 10 19 42
"18" 68 113 12647 35 12 21 45
"19" 72 125 12635 36 14 25 50
"20" 76 138 12619 35 19 27 57
"21" 80 153 12602 41 14 33 65
"22" 84 171 12587 50 16 36 69
"23" 88 189 12567 59 17 38 75
"24" 92 199 12559 53 20 39 87
"25" 96 210 12547 51 19 42 98
"26" 100 230 12530 57 25 43 105
"27" 104 250 12508 65 23 50 112
"28" 108 259 12499 57 27 55 120
"29" 112 275 12482 56 22 61 136
"30" 116 300 12457 61 26 63 150
"31" 120 318 12441 66 23 66 163
"32" 124 334 12423 65 24 70 175
"33" 128 354 12403 74 20 74 186
"34" 132 364 12394 66 19 81 198
"35" 136 384 12376 64 29 85 206
"36" 140 399 12357 59 29 90 221
"37" 144 414 12344 55 27 94 238
"38" 148 430 12329 53 22 102 253
"39" 152 444 12314 56 17 108 263
"40" 156 450 12308 46 23 111 270
"41" 160 461 12299 37 29 116 279
"42" 164 470 12289 35 22 117 296
"43" 168 473 12285 34 16 122 301
"44" 172 484 12275 33 17 126 308
"45" 176 492 12268 30 15 130 317
"46" 180 503 12257 32 16 132 323
"47" 184 512 12248 32 14 136 330
"48" 188 518 12241 32 16 138 332
"49" 192 523 12236 26 17 141 339
"50" 196 535 12225 32 12 144 347
"51" 200 539 12221 26 13 145 355
