"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 14 12746 4 5 3 2
"3" 8 19 12741 9 3 5 2
"4" 12 20 12740 10 2 5 3
"5" 16 20 12739 9 0 6 5
"6" 20 21 12738 5 4 6 6
"7" 24 27 12733 9 4 7 7
"8" 28 31 12728 11 4 8 8
"9" 32 39 12720 17 4 9 9
"10" 36 41 12719 15 7 10 9
"11" 40 46 12714 15 6 13 12
"12" 44 54 12705 18 7 14 15
"13" 48 55 12704 18 2 17 18
"14" 52 58 12702 14 7 17 20
"15" 56 68 12692 19 7 19 23
"16" 60 71 12689 19 7 20 25
"17" 64 74 12685 18 7 21 28
"18" 68 78 12681 21 5 23 29
"19" 72 82 12678 23 5 24 30
"20" 76 87 12672 18 10 25 34
"21" 80 94 12666 20 9 29 36
"22" 84 104 12656 26 9 30 39
"23" 88 109 12651 24 12 33 40
"24" 92 117 12642 27 9 34 47
"25" 96 131 12629 35 8 36 52
"26" 100 141 12619 40 9 36 56
"27" 104 147 12611 41 7 37 62
"28" 108 149 12607 37 8 41 63
"29" 112 158 12601 32 15 44 67
"30" 116 171 12587 34 17 46 74
"31" 120 184 12573 39 16 49 80
"32" 124 191 12568 41 13 52 85
"33" 128 200 12558 40 13 53 94
"34" 132 211 12544 33 20 55 103
"35" 136 219 12539 34 12 59 114
"36" 140 227 12531 29 14 66 118
"37" 144 234 12525 28 13 68 125
"38" 148 240 12520 27 17 69 127
"39" 152 239 12518 21 15 73 130
"40" 156 242 12516 18 10 79 135
"41" 160 249 12509 17 11 82 139
"42" 164 259 12501 22 9 83 145
"43" 168 263 12496 23 6 84 150
"44" 172 270 12490 20 10 85 155
"45" 176 274 12486 21 11 85 157
"46" 180 282 12477 22 9 88 163
"47" 184 288 12471 24 8 91 165
"48" 188 294 12465 23 10 92 169
"49" 192 300 12460 23 9 95 173
"50" 196 301 12456 19 11 97 174
"51" 200 307 12453 16 7 101 183
