"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 17 12743 7 7 0 3
"3" 8 24 12736 14 2 1 7
"4" 12 27 12733 13 4 1 9
"5" 16 32 12728 16 4 1 11
"6" 20 38 12721 21 4 1 12
"7" 24 42 12718 22 4 3 13
"8" 28 50 12709 24 6 4 16
"9" 32 54 12705 25 4 5 20
"10" 36 60 12699 24 6 6 24
"11" 40 67 12692 23 9 7 28
"12" 44 77 12683 29 9 7 32
"13" 48 87 12672 32 6 8 41
"14" 52 95 12665 33 10 10 42
"15" 56 107 12653 38 7 12 50
"16" 60 115 12644 38 8 13 56
"17" 64 123 12634 35 8 18 62
"18" 68 135 12624 38 10 19 68
"19" 72 143 12613 39 7 21 76
"20" 76 151 12606 32 15 24 80
"21" 80 161 12598 35 11 30 85
"22" 84 172 12587 39 11 33 89
"23" 88 179 12580 32 13 36 98
"24" 92 196 12563 41 15 36 104
"25" 96 205 12554 43 14 39 109
"26" 100 221 12538 52 12 42 115
"27" 104 240 12519 58 15 44 123
"28" 108 251 12504 52 22 45 132
"29" 112 275 12482 61 24 50 140
"30" 116 288 12470 59 26 53 150
"31" 120 300 12459 56 32 53 159
"32" 124 312 12445 55 25 62 170
"33" 128 323 12435 54 20 72 177
"34" 132 339 12421 58 18 76 187
"35" 136 353 12407 57 22 79 195
"36" 140 370 12390 55 19 85 211
"37" 144 382 12378 51 20 93 218
"38" 148 398 12359 57 23 96 222
"39" 152 413 12345 57 26 103 227
"40" 156 422 12336 51 20 110 241
"41" 160 436 12323 50 20 117 249
"42" 164 450 12309 53 13 123 261
"43" 168 452 12304 41 17 128 266
"44" 172 473 12287 52 19 133 269
"45" 176 478 12281 39 20 137 282
"46" 180 492 12268 40 21 141 290
"47" 184 506 12253 42 23 142 299
"48" 188 518 12240 47 18 142 311
"49" 192 529 12230 46 17 145 321
"50" 196 529 12225 31 15 155 328
"51" 200 543 12215 33 12 160 338
