# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 3 7000 3 0 0 0
 8.000000E+00 4 7000 4 0 0 0
 1.200000E+01 5 7000 5 0 0 0
 1.600000E+01 1 7000 1 0 0 0
 2.000000E+01 10 7000 10 0 0 0
 2.400000E+01 5 7000 5 0 0 0
 2.800000E+01 11 7000 11 0 0 0
 3.200000E+01 9 7000 8 0 0 1
 3.600000E+01 16 6998 12 2 1 1
 4.000000E+01 25 6993 21 1 1 2
 4.400000E+01 32 6989 24 2 1 5
 4.800000E+01 42 6983 32 2 2 6
 5.200000E+01 40 6977 28 3 2 7
 5.600000E+01 63 6967 46 6 2 9
 6.000000E+01 93 6958 72 6 4 11
 6.400000E+01 104 6942 75 10 5 14
 6.800000E+01 153 6916 114 14 5 20
 7.200000E+01 197 6869 139 24 9 25
 7.600000E+01 233 6817 165 20 11 37
 8.000000E+01 300 6767 212 26 15 47
 8.400000E+01 372 6705 260 34 17 61
 8.800000E+01 465 6627 321 40 25 79
 9.200000E+01 608 6510 427 44 31 106
 9.600000E+01 835 6386 600 59 40 136
 1.000000E+02 975 6233 682 67 59 167
 1.040000E+02 1192 6059 812 106 70 204
 1.080000E+02 1556 5813 1085 125 87 259
 1.120000E+02 1940 5518 1344 166 112 318
 1.160000E+02 2438 5167 1686 207 153 392
 1.200000E+02 2996 4700 2037 269 199 491
 1.240000E+02 3634 4207 2444 321 251 618
 1.280000E+02 4656 3596 3147 410 318 781
 1.320000E+02 5591 2956 3685 494 405 1007
 1.360000E+02 6759 2296 4430 572 507 1250
 1.400000E+02 7711 1677 4819 708 644 1540
 1.440000E+02 8987 1116 5418 859 800 1910
 1.480000E+02 10194 693 5857 1008 988 2341
 1.520000E+02 11073 369 5910 1102 1185 2876
 1.560000E+02 12061 213 5941 1316 1388 3416
 1.600000E+02 13136 112 6037 1372 1663 4064
 1.640000E+02 13486 65 5466 1436 1927 4657
 1.680000E+02 13841 30 4836 1490 2185 5330
 1.720000E+02 13778 10 3897 1451 2459 5971
 1.760000E+02 13733 3 3061 1320 2761 6591
 1.800000E+02 13554 1 2229 1165 3002 7158
 1.840000E+02 13450 0 1619 968 3202 7661
 1.880000E+02 13259 0 1012 811 3372 8064
 1.920000E+02 13216 0 688 595 3515 8418
 1.960000E+02 13107 0 390 463 3614 8640
 2.000000E+02 13111 0 261 349 3682 8819

#Simulation ended (eff.: 0.962230, detail below)
	#Events: 465553
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
