# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 1580 0 0 0 0
 4.000000E+00 2 1580 2 0 0 0
 8.000000E+00 5 1579 5 0 0 0
 1.200000E+01 2 1579 1 1 0 0
 1.600000E+01 6 1577 4 2 0 0
 2.000000E+01 6 1575 5 0 0 1
 2.400000E+01 9 1573 7 0 0 2
 2.800000E+01 9 1573 7 0 0 2
 3.200000E+01 10 1572 5 3 0 2
 3.600000E+01 16 1569 8 3 1 4
 4.000000E+01 22 1566 9 4 1 8
 4.400000E+01 27 1564 15 1 1 10
 4.800000E+01 26 1563 10 5 1 10
 5.200000E+01 30 1558 14 4 1 11
 5.600000E+01 37 1556 18 4 2 13
 6.000000E+01 38 1554 16 5 2 15
 6.400000E+01 48 1548 19 6 4 19
 6.800000E+01 50 1544 22 3 4 21
 7.200000E+01 50 1541 18 5 5 22
 7.600000E+01 54 1534 16 7 9 22
 8.000000E+01 64 1532 21 7 9 27
 8.400000E+01 86 1524 38 10 9 29
 8.800000E+01 77 1518 27 6 10 34
 9.200000E+01 76 1510 20 8 11 37
 9.600000E+01 86 1505 25 9 11 41
 1.000000E+02 88 1502 20 13 12 43
 1.040000E+02 97 1496 30 6 15 46
 1.080000E+02 99 1490 25 11 17 46
 1.120000E+02 122 1484 39 15 18 50
 1.160000E+02 124 1475 31 16 20 57
 1.200000E+02 131 1467 36 10 22 63
 1.240000E+02 134 1459 30 9 27 68
 1.280000E+02 142 1450 23 18 29 72
 1.320000E+02 149 1442 30 6 35 78
 1.360000E+02 149 1436 26 8 37 78
 1.400000E+02 161 1429 29 8 39 85
 1.440000E+02 172 1426 29 10 44 89
 1.480000E+02 185 1423 35 14 45 91
 1.520000E+02 189 1413 26 14 48 101
 1.560000E+02 192 1408 19 12 52 109
 1.600000E+02 203 1407 25 10 53 115
 1.640000E+02 203 1403 17 9 56 121
 1.680000E+02 206 1400 12 6 61 127
 1.720000E+02 212 1399 14 5 63 130
 1.760000E+02 221 1396 14 8 65 134
 1.800000E+02 220 1394 11 5 67 137
 1.840000E+02 225 1389 11 4 69 141
 1.880000E+02 225 1386 8 3 71 143
 1.920000E+02 227 1385 10 3 71 143
 1.960000E+02 233 1384 11 5 72 145
 2.000000E+02 241 1380 16 6 73 146

#Simulation ended (eff.: 0.853830, detail below)
	#Events: 5707
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
