# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 4 15798 3 1 0 0
 8.000000E+00 6 15797 4 1 1 0
 1.200000E+01 9 15795 7 1 1 0
 1.600000E+01 4 15794 2 1 1 0
 2.000000E+01 11 15789 8 2 1 0
 2.400000E+01 19 15784 13 4 1 1
 2.800000E+01 26 15777 18 4 2 2
 3.200000E+01 29 15772 19 4 3 3
 3.600000E+01 30 15765 20 2 4 4
 4.000000E+01 35 15762 25 2 4 4
 4.400000E+01 40 15759 28 1 5 6
 4.800000E+01 61 15755 45 3 5 8
 5.200000E+01 73 15751 53 4 6 10
 5.600000E+01 95 15742 71 4 8 12
 6.000000E+01 118 15721 84 8 9 17
 6.400000E+01 158 15689 105 21 12 20
 6.800000E+01 188 15652 128 13 16 31
 7.200000E+01 279 15603 203 21 17 38
 7.600000E+01 320 15534 219 30 21 50
 8.000000E+01 407 15439 267 45 28 67
 8.400000E+01 556 15321 367 49 42 98
 8.800000E+01 769 15173 511 83 46 129
 9.200000E+01 921 14964 594 90 71 166
 9.600000E+01 1195 14740 767 115 92 221
 1.000000E+02 1506 14483 950 157 111 288
 1.040000E+02 1964 14059 1247 211 145 361
 1.080000E+02 2409 13554 1483 278 190 458
 1.120000E+02 3166 12911 1947 359 253 607
 1.160000E+02 4006 12126 2445 434 328 799
 1.200000E+02 5013 11124 3029 548 414 1022
 1.240000E+02 6186 10061 3726 640 535 1285
 1.280000E+02 7637 8872 4534 797 679 1627
 1.320000E+02 9250 7440 5327 1012 848 2063
 1.360000E+02 11265 5952 6352 1258 1069 2586
 1.400000E+02 13516 4515 7418 1527 1361 3210
 1.440000E+02 15443 3175 8016 1785 1682 3960
 1.480000E+02 17695 2071 8665 2193 2029 4808
 1.520000E+02 19897 1239 9016 2496 2492 5893
 1.560000E+02 22097 702 9162 2774 3014 7147
 1.600000E+02 24014 394 8992 2999 3551 8472
 1.640000E+02 25281 202 8162 3069 4173 9877
 1.680000E+02 26558 111 7263 3213 4783 11299
 1.720000E+02 27481 58 6164 3177 5413 12727
 1.760000E+02 28101 31 4972 2994 5978 14157
 1.800000E+02 28220 10 3530 2698 6524 15468
 1.840000E+02 28366 5 2403 2346 6977 16640
 1.880000E+02 28515 3 1670 1864 7407 17574
 1.920000E+02 28557 2 1073 1434 7729 18321
 1.960000E+02 28663 1 685 1115 7968 18895
 2.000000E+02 28633 1 407 751 8162 19313

#Simulation ended (eff.: 0.951165, detail below)
	#Events: 609687
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
