"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 26 127484 16 6 3 1
"3" 8 31 127478 21 4 4 2
"4" 12 37 127471 25 3 5 4
"5" 16 56 127454 41 4 6 5
"6" 20 67 127440 48 4 9 6
"7" 24 87 127422 61 5 10 11
"8" 28 98 127409 61 11 10 16
"9" 32 113 127392 65 12 16 20
"10" 36 140 127367 80 11 21 28
"11" 40 168 127335 90 23 21 34
"12" 44 247 127256 144 29 27 47
"13" 48 310 127189 187 31 33 59
"14" 52 397 127101 250 40 36 71
"15" 56 509 126983 320 49 48 92
"16" 60 650 126841 412 66 57 115
"17" 64 822 126671 516 87 68 151
"18" 68 1034 126451 642 109 87 196
"19" 72 1350 126138 846 152 105 247
"20" 76 1766 125691 1098 199 139 330
"21" 80 2307 125147 1451 239 178 439
"22" 84 2955 124474 1843 323 233 556
"23" 88 3719 123679 2309 374 306 730
"24" 92 4766 122621 2939 489 396 942
"25" 96 6074 121274 3720 650 534 1170
"26" 100 7715 119579 4689 829 683 1514
"27" 104 9825 117441 5976 1073 870 1906
"28" 108 12508 114691 7603 1349 1115 2441
"29" 112 15875 111235 9656 1645 1419 3155
"30" 116 19960 107063 12054 2121 1789 3996
"31" 120 24939 101945 14839 2763 2260 5077
"32" 124 31048 95737 18203 3469 2859 6517
"33" 128 38145 88444 22010 4271 3596 8268
"34" 132 46279 80171 26055 5231 4508 10485
"35" 136 55406 70766 30219 6400 5631 13156
"36" 140 65419 60658 34368 7660 6978 16413
"37" 144 75673 50318 37757 9116 8601 20199
"38" 148 85954 39894 40197 10422 10567 24768
"39" 152 95851 30027 41411 11830 12662 29948
"40" 156 104419 21417 40492 13234 15106 35587
"41" 160 111778 14188 38172 13846 17869 41891
"42" 164 117229 8897 33843 14480 20669 48237
"43" 168 121138 5187 28493 14230 23561 54854
"44" 172 123496 2981 22540 13628 26288 61040
"45" 176 125086 1625 16871 12424 28821 66970
"46" 180 126066 909 12049 10674 31119 72224
"47" 184 126587 534 8197 8678 33056 76656
"48" 188 126899 338 5334 6881 34537 80147
"49" 192 127105 241 3288 5167 35639 83011
"50" 196 127202 171 1947 3799 36441 85015
"51" 200 127293 138 1195 2618 37051 86429
