"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 23 127487 13 6 1 3
"3" 32 38 127472 28 5 2 3
"4" 48 48 127460 36 3 4 5
"5" 64 61 127449 44 6 4 7
"6" 80 70 127437 44 9 5 12
"7" 96 95 127414 61 10 7 17
"8" 112 116 127394 73 12 8 23
"9" 128 146 127360 86 22 11 27
"10" 144 191 127316 116 19 16 40
"11" 160 239 127264 144 24 21 50
"12" 176 301 127201 176 28 28 69
"13" 192 371 127127 211 46 33 81
"14" 208 481 127019 285 51 40 105
"15" 224 613 126888 373 61 48 131
"16" 240 768 126720 465 78 66 159
"17" 256 984 126496 595 101 85 203
"18" 272 1273 126194 779 132 103 259
"19" 288 1636 125820 1014 160 125 337
"20" 304 2065 125371 1264 210 160 431
"21" 320 2663 124777 1642 291 205 525
"22" 336 3438 123965 2130 372 257 679
"23" 352 4409 122984 2711 494 353 851
"24" 368 5652 121732 3479 574 475 1124
"25" 384 7190 120138 4441 719 602 1428
"26" 400 9053 118230 5555 938 753 1807
"27" 416 11464 115746 6951 1239 997 2277
"28" 432 14467 112652 8661 1593 1270 2943
"29" 448 18261 108780 10969 1922 1628 3742
"30" 464 22979 103979 13744 2507 2014 4714
"31" 480 28571 98236 16861 3203 2550 5957
"32" 496 35278 91329 20567 3876 3241 7594
"33" 512 42998 83565 24500 4824 4100 9574
"34" 528 51625 74633 28600 5934 5122 11969
"35" 544 61316 64863 32791 7160 6378 14987
"36" 560 71421 54616 36342 8694 7855 18530
"37" 576 81816 44069 39314 9912 9733 22857
"38" 592 91902 33951 40896 11487 11786 27733
"39" 608 100972 24844 40990 12655 14144 33183
"40" 624 108744 17086 39115 13767 16671 39191
"41" 640 115045 11000 35588 14302 19447 45708
"42" 656 119620 6614 30752 14375 22222 52271
"43" 672 122630 3814 24979 13850 24940 58861
"44" 688 124521 2143 19162 12837 27512 65010
"45" 704 125689 1203 14085 11141 29893 70570
"46" 720 126380 696 9765 9343 31941 75331
"47" 736 126750 438 6427 7486 33624 79213
"48" 752 127007 297 4057 5776 34949 82225
"49" 768 127175 212 2511 4230 35894 84540
"50" 784 127257 170 1457 3015 36553 86232
"51" 800 127289 139 860 1995 37075 87359
