# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 18 99986 10 4 1 3
 8.000000E+00 16 99981 9 3 1 3
 1.200000E+01 20 99974 13 1 3 3
 1.600000E+01 27 99973 17 3 4 3
 2.000000E+01 41 99963 28 4 5 4
 2.400000E+01 48 99951 32 4 7 5
 2.800000E+01 55 99940 30 10 7 8
 3.200000E+01 94 99902 58 8 11 17
 3.600000E+01 120 99867 72 14 13 21
 4.000000E+01 153 99828 87 20 15 31
 4.400000E+01 205 99774 125 22 18 40
 4.800000E+01 238 99719 135 26 23 54
 5.200000E+01 303 99661 177 33 28 65
 5.600000E+01 367 99575 198 50 40 79
 6.000000E+01 459 99452 258 56 45 100
 6.400000E+01 634 99273 377 71 56 130
 6.800000E+01 787 99078 456 92 79 160
 7.200000E+01 1022 98816 614 113 96 199
 7.600000E+01 1280 98525 750 161 125 244
 8.000000E+01 1619 98129 930 200 155 334
 8.400000E+01 2047 97618 1172 237 198 440
 8.800000E+01 2778 96907 1636 317 249 576
 9.200000E+01 3327 96121 1908 360 316 743
 9.600000E+01 4214 95070 2384 496 389 945
 1.000000E+02 5475 93712 3123 635 481 1236
 1.040000E+02 6916 92073 3929 818 611 1558
 1.080000E+02 8815 89881 5006 1025 801 1983
 1.120000E+02 11013 87412 6259 1227 1020 2507
 1.160000E+02 13695 84265 7687 1559 1289 3160
 1.200000E+02 16933 80335 9289 1988 1621 4035
 1.240000E+02 20784 75573 11187 2494 2059 5044
 1.280000E+02 25331 70043 13319 3074 2603 6335
 1.320000E+02 30661 63399 15716 3761 3299 7885
 1.360000E+02 36119 55921 17690 4524 4152 9753
 1.400000E+02 42231 47732 19803 5303 5111 12014
 1.440000E+02 47956 39192 20878 6177 6180 14721
 1.480000E+02 53676 30424 21414 7102 7461 17699
 1.520000E+02 59324 22118 21446 7766 8940 21172
 1.560000E+02 64130 14962 20348 8370 10508 24904
 1.600000E+02 67836 9459 18268 8502 12174 28892
 1.640000E+02 70689 5644 15319 8744 13797 32829
 1.680000E+02 72750 3170 12239 8233 15505 36773
 1.720000E+02 74146 1731 9167 7441 17123 40415
 1.760000E+02 75357 965 6689 6491 18520 43657
 1.800000E+02 75894 618 4430 5296 19669 46499
 1.840000E+02 76480 415 2981 4182 20623 48694
 1.880000E+02 76720 297 1790 3224 21322 50384
 1.920000E+02 76931 214 1077 2313 21921 51620
 1.960000E+02 77070 173 645 1616 22279 52530
 2.000000E+02 77201 157 390 1126 22553 53132

#Simulation ended (eff.: 0.947839, detail below)
	#Events: 1417927
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
