"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 14 12745 4 5 1 4
"3" 8 19 12741 9 3 2 5
"4" 12 22 12738 9 5 2 6
"5" 16 25 12735 10 4 2 9
"6" 20 30 12730 13 5 2 10
"7" 24 34 12725 17 4 3 10
"8" 28 42 12718 22 3 5 12
"9" 32 43 12715 21 2 6 14
"10" 36 51 12708 23 4 8 16
"11" 40 54 12705 20 6 10 18
"12" 44 58 12701 21 4 12 21
"13" 48 62 12698 20 5 15 22
"14" 52 67 12690 19 6 16 26
"15" 56 77 12680 24 5 18 30
"16" 60 84 12676 24 9 19 32
"17" 64 97 12663 27 12 20 38
"18" 68 105 12654 32 10 23 40
"19" 72 111 12649 30 13 23 45
"20" 76 126 12634 38 8 25 55
"21" 80 128 12628 34 7 30 57
"22" 84 136 12622 35 10 31 60
"23" 88 145 12613 32 15 34 64
"24" 92 154 12604 32 15 36 71
"25" 96 166 12594 39 12 39 76
"26" 100 172 12586 39 8 44 81
"27" 104 179 12580 35 12 44 88
"28" 108 188 12571 38 9 47 94
"29" 112 204 12556 43 14 49 98
"30" 116 215 12545 44 17 51 103
"31" 120 225 12532 45 15 56 109
"32" 124 238 12519 51 12 60 115
"33" 128 248 12512 47 18 63 120
"34" 132 256 12504 41 16 68 131
"35" 136 264 12495 35 18 71 140
"36" 140 271 12489 35 13 75 148
"37" 144 278 12480 33 9 80 156
"38" 148 289 12468 34 10 83 162
"39" 152 297 12460 35 9 85 168
"40" 156 305 12453 32 11 87 175
"41" 160 323 12437 41 13 87 182
"42" 164 330 12425 38 16 90 186
"43" 168 341 12418 38 19 92 192
"44" 172 350 12410 36 15 96 203
"45" 176 356 12402 33 13 99 211
"46" 180 363 12395 31 15 101 216
"47" 184 373 12387 33 8 107 225
"48" 188 374 12384 22 14 109 229
"49" 192 378 12382 20 12 113 233
"50" 196 381 12378 19 11 116 235
"51" 200 391 12369 22 11 118 240
