"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127480 18 6 2 2
"3" 8 36 127474 26 3 3 4
"4" 12 44 127466 30 6 3 5
"5" 16 69 127438 47 12 3 7
"6" 20 101 127407 75 9 5 12
"7" 24 121 127384 86 13 7 15
"8" 28 163 127343 112 20 9 22
"9" 32 202 127303 139 25 12 26
"10" 36 273 127229 183 32 19 39
"11" 40 350 127145 223 40 32 55
"12" 44 485 127017 318 53 41 73
"13" 48 616 126874 404 59 55 98
"14" 52 766 126719 485 83 67 131
"15" 56 1002 126485 631 104 88 179
"16" 60 1241 126221 767 136 114 224
"17" 64 1652 125821 1019 188 136 309
"18" 68 2134 125318 1329 243 174 388
"19" 72 2750 124673 1734 287 222 507
"20" 76 3534 123889 2227 342 288 677
"21" 80 4477 122945 2829 417 363 868
"22" 84 5754 121599 3572 632 452 1098
"23" 88 7376 119945 4561 804 599 1412
"24" 92 9363 117900 5734 1003 806 1820
"25" 96 11798 115398 7142 1271 1022 2363
"26" 100 14952 112185 9045 1615 1298 2994
"27" 104 18751 108313 11255 2043 1664 3789
"28" 108 23531 103406 14034 2501 2156 4840
"29" 112 29028 97715 17029 3151 2722 6126
"30" 116 35814 90811 20640 4051 3368 7755
"31" 120 43851 82678 24835 4850 4247 9919
"32" 124 52560 73725 29017 5937 5304 12302
"33" 128 62215 63911 32965 7279 6638 15333
"34" 132 72393 53579 36590 8608 8212 18983
"35" 136 82735 43111 39282 10118 9977 23358
"36" 140 92641 33134 40825 11439 12092 28285
"37" 144 101643 24161 40674 12728 14438 33803
"38" 148 109403 16488 38776 13674 17064 39889
"39" 152 115523 10530 35208 14332 19753 46230
"40" 156 119921 6344 30244 14312 22566 52799
"41" 160 122847 3614 24606 13703 25352 59186
"42" 164 124609 2091 18654 12868 27966 65121
"43" 168 125707 1208 13597 11113 30353 70644
"44" 172 126367 704 9346 9209 32395 75417
"45" 176 126747 458 6138 7479 33998 79132
"46" 180 126981 319 3893 5716 35274 82098
"47" 184 127134 235 2429 4150 36261 84294
"48" 188 127233 198 1406 2909 36947 85971
"49" 192 127301 156 838 1992 37418 87053
"50" 196 127331 141 491 1322 37704 87814
"51" 200 127342 131 286 855 37914 88287
