# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 17 99987 7 6 1 3
 8.000000E+00 20 99971 11 3 2 4
 1.200000E+01 26 99961 17 2 2 5
 1.600000E+01 36 99957 23 5 2 6
 2.000000E+01 52 99935 32 8 2 10
 2.400000E+01 79 99916 54 9 4 12
 2.800000E+01 99 99883 63 14 4 18
 3.200000E+01 127 99838 83 19 6 19
 3.600000E+01 159 99798 103 20 8 28
 4.000000E+01 211 99753 133 22 18 38
 4.400000E+01 276 99680 172 29 22 53
 4.800000E+01 330 99595 195 40 30 65
 5.200000E+01 450 99483 263 56 42 89
 5.600000E+01 590 99310 354 56 53 127
 6.000000E+01 683 99159 389 68 66 160
 6.400000E+01 850 98978 481 97 77 195
 6.800000E+01 1146 98686 650 143 100 253
 7.200000E+01 1486 98294 847 185 129 325
 7.600000E+01 1893 97804 1063 236 171 423
 8.000000E+01 2445 97182 1411 292 212 530
 8.400000E+01 3043 96444 1741 360 280 662
 8.800000E+01 3858 95537 2224 416 363 855
 9.200000E+01 4908 94382 2814 553 461 1080
 9.600000E+01 6181 92901 3524 688 572 1397
 1.000000E+02 7818 91049 4410 900 737 1771
 1.040000E+02 9853 88805 5530 1163 939 2221
 1.080000E+02 12303 85913 6844 1456 1201 2802
 1.120000E+02 15227 82367 8382 1802 1516 3527
 1.160000E+02 18782 78184 10224 2163 1909 4486
 1.200000E+02 22906 73062 12142 2749 2393 5622
 1.240000E+02 27781 66956 14320 3398 2986 7077
 1.280000E+02 33436 59904 16774 4105 3742 8815
 1.320000E+02 39112 52195 18601 4934 4653 10924
 1.360000E+02 45254 43547 20399 5755 5692 13408
 1.400000E+02 51097 34765 21336 6537 6948 16276
 1.440000E+02 56582 26145 21445 7327 8277 19533
 1.480000E+02 61790 18630 20894 8052 9815 23029
 1.520000E+02 65844 12252 19187 8384 11452 26821
 1.560000E+02 69204 7534 16749 8551 13230 30674
 1.600000E+02 71720 4418 13848 8372 14956 34544
 1.640000E+02 73562 2501 10801 7817 16552 38392
 1.680000E+02 74634 1406 7791 6971 18080 41792
 1.720000E+02 75460 823 5432 5915 19360 44753
 1.760000E+02 76166 520 3719 4872 20382 47193
 1.800000E+02 76694 325 2479 3781 21233 49201
 1.840000E+02 76907 223 1531 2780 21900 50696
 1.880000E+02 77075 163 870 2070 22409 51726
 1.920000E+02 77182 140 522 1384 22741 52535
 1.960000E+02 77245 125 305 943 22938 53059
 2.000000E+02 77268 117 177 557 23099 53435

#Simulation ended (eff.: 0.948006, detail below)
	#Events: 1420850
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
