# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 10000 0 10 0 0
 4.000000E+00 11 9992 4 4 0 3
 8.000000E+00 14 9988 6 3 1 4
 1.200000E+01 17 9985 9 2 1 5
 1.600000E+01 20 9981 9 5 1 5
 2.000000E+01 21 9980 9 2 3 7
 2.400000E+01 25 9979 11 3 3 8
 2.800000E+01 22 9976 7 3 3 9
 3.200000E+01 26 9973 7 6 4 9
 3.600000E+01 35 9969 10 10 5 10
 4.000000E+01 43 9957 17 5 9 12
 4.400000E+01 43 9955 13 7 9 14
 4.800000E+01 57 9947 20 10 10 17
 5.200000E+01 70 9935 27 10 11 22
 5.600000E+01 88 9918 39 12 13 24
 6.000000E+01 81 9913 26 12 14 29
 6.400000E+01 84 9904 20 12 17 35
 6.800000E+01 105 9892 31 11 22 41
 7.200000E+01 114 9883 33 10 24 47
 7.600000E+01 117 9879 28 13 26 50
 8.000000E+01 134 9872 40 11 29 54
 8.400000E+01 145 9860 34 17 34 60
 8.800000E+01 159 9848 39 12 37 71
 9.200000E+01 173 9837 38 19 38 78
 9.600000E+01 189 9820 44 16 43 86
 1.000000E+02 197 9804 44 10 52 91
 1.040000E+02 208 9800 52 7 56 93
 1.080000E+02 220 9790 49 15 58 98
 1.120000E+02 238 9770 46 22 62 108
 1.160000E+02 248 9754 45 21 63 119
 1.200000E+02 269 9734 51 22 65 131
 1.240000E+02 282 9718 49 21 67 145
 1.280000E+02 296 9704 51 16 74 155
 1.320000E+02 309 9696 53 18 77 161
 1.360000E+02 322 9680 50 23 82 167
 1.400000E+02 339 9663 55 17 89 178
 1.440000E+02 346 9649 44 20 93 189
 1.480000E+02 376 9633 55 15 105 201
 1.520000E+02 386 9624 49 15 109 213
 1.560000E+02 399 9609 41 17 113 228
 1.600000E+02 405 9600 39 17 116 233
 1.640000E+02 418 9589 42 16 118 242
 1.680000E+02 425 9582 35 19 122 249
 1.720000E+02 431 9576 29 17 128 257
 1.760000E+02 444 9566 33 20 128 263
 1.800000E+02 447 9560 26 23 130 268
 1.840000E+02 455 9549 22 21 134 278
 1.880000E+02 471 9536 34 16 137 284
 1.920000E+02 490 9524 42 16 139 293
 1.960000E+02 495 9513 35 20 142 298
 2.000000E+02 494 9506 28 14 144 308

#Simulation ended (eff.: 0.937710, detail below)
	#Events: 15656
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
