"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 22 127488 12 4 4 2
"3" 8 31 127479 21 2 4 4
"4" 12 31 127477 21 0 5 5
"5" 16 40 127469 22 6 6 6
"6" 20 54 127456 33 6 7 8
"7" 24 76 127431 49 8 9 10
"8" 28 100 127404 65 9 10 16
"9" 32 126 127381 83 11 11 21
"10" 36 149 127355 91 22 12 24
"11" 40 206 127300 129 26 16 35
"12" 44 258 127246 162 31 23 42
"13" 48 329 127167 207 35 30 57
"14" 52 429 127072 268 50 37 74
"15" 56 548 126949 344 58 46 100
"16" 60 730 126764 468 87 58 117
"17" 64 978 126504 624 124 74 156
"18" 68 1279 126211 831 138 93 217
"19" 72 1611 125853 1033 166 122 290
"20" 76 2064 125386 1306 217 157 384
"21" 80 2618 124823 1644 281 200 493
"22" 84 3361 124067 2118 330 274 639
"23" 88 4272 123117 2649 435 367 821
"24" 92 5478 121876 3375 589 460 1054
"25" 96 6942 120376 4292 722 587 1341
"26" 100 8840 118431 5433 957 734 1716
"27" 104 11312 115929 6975 1147 953 2237
"28" 108 14235 112924 8717 1472 1203 2843
"29" 112 17910 109155 10813 1943 1531 3623
"30" 116 22571 104362 13533 2439 1945 4654
"31" 120 28107 98710 16666 3063 2478 5900
"32" 124 34673 92006 20209 3857 3137 7470
"33" 128 42423 84136 24196 4756 3981 9490
"34" 132 51111 75198 28294 5890 5047 11880
"35" 136 60743 65379 32441 7143 6252 14907
"36" 140 71095 54894 36337 8547 7756 18455
"37" 144 81320 44503 39210 9832 9639 22639
"38" 148 91412 34493 40906 11332 11753 27421
"39" 152 100486 25346 40915 12617 14059 32895
"40" 156 108488 17397 39453 13462 16625 38948
"41" 160 114845 11162 35983 14159 19430 45273
"42" 164 119467 6779 30983 14474 22255 51755
"43" 168 122525 3871 25163 13961 25065 58336
"44" 172 124456 2206 19318 12940 27729 64469
"45" 176 125601 1249 14062 11394 30117 70028
"46" 180 126315 731 9767 9599 32093 74856
"47" 184 126689 459 6448 7682 33820 78739
"48" 188 127011 287 4167 5844 35126 81874
"49" 192 127143 217 2521 4316 36112 84194
"50" 196 127257 162 1520 3025 36807 85905
"51" 200 127316 129 870 2096 37278 87072
