"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 30 127479 20 6 0 4
"3" 8 45 127463 34 4 0 7
"4" 12 53 127456 39 4 2 8
"5" 16 74 127434 55 7 4 8
"6" 20 95 127413 68 10 5 12
"7" 24 113 127392 75 13 6 19
"8" 28 156 127346 100 20 8 28
"9" 32 207 127291 134 20 11 42
"10" 36 267 127232 173 31 13 50
"11" 40 352 127146 224 46 19 63
"12" 44 458 127034 282 64 30 82
"13" 48 591 126904 378 68 41 104
"14" 52 751 126735 468 82 60 141
"15" 56 983 126503 625 112 72 174
"16" 60 1274 126202 809 124 103 238
"17" 64 1657 125816 1033 178 132 314
"18" 68 2152 125317 1362 213 170 407
"19" 72 2732 124710 1713 291 216 512
"20" 76 3428 123987 2102 355 286 685
"21" 80 4376 123006 2666 467 372 871
"22" 84 5581 121781 3405 583 491 1102
"23" 88 7073 120251 4358 706 615 1394
"24" 92 8918 118343 5400 944 781 1793
"25" 96 11236 115982 6753 1187 1010 2286
"26" 100 14183 112948 8522 1489 1280 2892
"27" 104 17908 109156 10657 1952 1632 3667
"28" 108 22440 104509 13290 2347 2096 4707
"29" 112 27783 99033 16248 2977 2619 5939
"30" 116 34323 92323 19791 3822 3273 7437
"31" 120 41884 84626 23676 4740 4094 9374
"32" 124 50545 75829 28030 5697 5121 11697
"33" 128 59981 66204 32082 6906 6370 14623
"34" 132 70198 55779 35938 8305 7804 18151
"35" 136 80413 45477 38810 9634 9542 22427
"36" 140 90389 35451 40473 11075 11610 27231
"37" 144 99675 26106 40710 12413 13930 32622
"38" 148 107785 18163 39212 13608 16435 38530
"39" 152 114314 11732 36063 14263 19170 44818
"40" 156 118961 7194 31290 14394 21969 51308
"41" 160 122177 4209 25691 13990 24746 57750
"42" 164 124218 2388 19879 12837 27498 64004
"43" 168 125476 1369 14604 11440 29906 69526
"44" 172 126202 815 10136 9822 31912 74332
"45" 176 126642 535 6744 7860 33662 78376
"46" 180 126956 342 4357 6131 34976 81492
"47" 184 127087 259 2675 4529 35975 83908
"48" 188 127194 200 1662 3177 36740 85615
"49" 192 127273 168 979 2206 37241 86847
"50" 196 127304 152 572 1461 37580 87691
"51" 200 127339 136 346 980 37796 88217
