"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 19 12741 9 5 4 1
"3" 8 24 12736 12 3 5 4
"4" 12 26 12734 13 3 5 5
"5" 16 28 12731 12 5 6 5
"6" 20 34 12726 17 4 6 7
"7" 24 39 12721 17 4 7 11
"8" 28 45 12710 20 5 7 13
"9" 32 54 12704 22 8 8 16
"10" 36 64 12695 27 6 10 21
"11" 40 75 12685 29 8 11 27
"12" 44 80 12679 29 6 14 31
"13" 48 90 12669 32 9 15 34
"14" 52 95 12664 31 9 16 39
"15" 56 101 12659 34 8 17 42
"16" 60 105 12654 32 7 19 47
"17" 64 115 12643 31 16 21 47
"18" 68 123 12635 34 13 26 50
"19" 72 130 12630 34 11 26 59
"20" 76 145 12615 37 14 30 64
"21" 80 156 12603 42 9 34 71
"22" 84 166 12593 38 17 36 75
"23" 88 188 12570 54 18 36 80
"24" 92 204 12552 54 21 41 88
"25" 96 219 12539 56 16 46 101
"26" 100 232 12525 58 20 47 107
"27" 104 241 12515 52 23 53 113
"28" 108 252 12505 52 20 59 121
"29" 112 265 12494 48 21 67 129
"30" 116 282 12477 52 16 72 142
"31" 120 290 12465 51 11 74 154
"32" 124 300 12459 48 17 77 158
"33" 128 312 12447 39 25 80 168
"34" 132 321 12436 40 26 80 175
"35" 136 341 12418 51 23 85 182
"36" 140 352 12408 48 28 87 189
"37" 144 371 12388 55 24 93 199
"38" 148 384 12375 54 19 98 213
"39" 152 393 12367 57 20 102 214
"40" 156 404 12354 49 23 107 225
"41" 160 414 12345 47 21 111 235
"42" 164 425 12335 42 29 113 241
"43" 168 437 12320 43 27 119 248
"44" 172 449 12308 42 26 125 256
"45" 176 456 12304 38 23 131 264
"46" 180 462 12297 33 21 136 272
"47" 184 470 12290 30 20 142 278
"48" 188 477 12283 28 13 147 289
"49" 192 480 12278 26 8 150 296
"50" 196 484 12274 23 8 151 302
"51" 200 489 12270 22 9 152 306
