# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 2 15800 2 0 0 0
 8.000000E+00 6 15800 6 0 0 0
 1.200000E+01 8 15800 7 1 0 0
 1.600000E+01 9 15795 8 1 0 0
 2.000000E+01 11 15795 8 2 1 0
 2.400000E+01 16 15792 12 0 2 2
 2.800000E+01 15 15791 8 1 2 4
 3.200000E+01 28 15786 18 3 2 5
 3.600000E+01 39 15782 25 3 5 6
 4.000000E+01 47 15770 33 2 5 7
 4.400000E+01 57 15762 37 4 5 11
 4.800000E+01 79 15738 49 8 6 16
 5.200000E+01 88 15711 45 13 9 21
 5.600000E+01 125 15691 70 18 11 26
 6.000000E+01 165 15656 97 21 14 33
 6.400000E+01 191 15612 111 22 17 41
 6.800000E+01 260 15564 171 19 19 51
 7.200000E+01 333 15486 210 31 23 69
 7.600000E+01 419 15372 257 43 33 86
 8.000000E+01 543 15256 335 57 41 110
 8.400000E+01 652 15108 396 64 58 134
 8.800000E+01 857 14913 530 87 77 163
 9.200000E+01 1080 14685 650 124 97 209
 9.600000E+01 1387 14381 850 144 130 263
 1.000000E+02 1749 14009 1055 185 163 346
 1.040000E+02 2307 13523 1420 238 214 435
 1.080000E+02 2958 12985 1823 297 271 567
 1.120000E+02 3623 12275 2195 352 331 745
 1.160000E+02 4412 11448 2599 459 415 939
 1.200000E+02 5542 10427 3264 604 515 1159
 1.240000E+02 6766 9286 3950 701 649 1466
 1.280000E+02 8321 8001 4827 862 811 1821
 1.320000E+02 9918 6602 5548 1110 996 2264
 1.360000E+02 11886 5134 6531 1348 1226 2781
 1.400000E+02 14047 3753 7439 1639 1547 3422
 1.440000E+02 16415 2565 8264 1993 1911 4247
 1.480000E+02 18720 1638 8873 2261 2373 5213
 1.520000E+02 20913 1022 9078 2635 2863 6337
 1.560000E+02 22910 574 9015 2871 3412 7612
 1.600000E+02 24757 331 8673 3092 4012 8980
 1.640000E+02 26297 173 8026 3189 4633 10449
 1.680000E+02 27232 100 6798 3274 5284 11876
 1.720000E+02 28028 59 5637 3179 5902 13310
 1.760000E+02 28556 36 4426 2971 6486 14673
 1.800000E+02 28719 25 3171 2570 7034 15944
 1.840000E+02 28860 11 2203 2112 7538 17007
 1.880000E+02 28943 8 1472 1705 7918 17848
 1.920000E+02 29023 3 926 1345 8229 18523
 1.960000E+02 29063 2 591 953 8487 19032
 2.000000E+02 29030 2 313 660 8633 19424

#Simulation ended (eff.: 0.950463, detail below)
	#Events: 610208
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
