# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 20 99982 10 4 1 5
 8.000000E+00 23 99974 13 3 2 5
 1.200000E+01 28 99964 17 2 3 6
 1.600000E+01 30 99953 19 2 3 6
 2.000000E+01 45 99945 28 6 4 7
 2.400000E+01 57 99930 36 8 5 8
 2.800000E+01 60 99911 35 6 7 12
 3.200000E+01 81 99896 48 8 10 15
 3.600000E+01 94 99869 50 11 13 20
 4.000000E+01 138 99832 83 15 17 23
 4.400000E+01 158 99792 89 17 22 30
 4.800000E+01 212 99733 120 31 24 37
 5.200000E+01 275 99663 163 33 32 47
 5.600000E+01 332 99578 179 42 39 72
 6.000000E+01 453 99464 254 50 57 92
 6.400000E+01 580 99315 327 70 68 115
 6.800000E+01 744 99116 411 95 81 157
 7.200000E+01 916 98881 511 102 103 200
 7.600000E+01 1172 98618 672 126 118 256
 8.000000E+01 1438 98266 808 163 147 320
 8.400000E+01 1850 97841 1063 216 172 399
 8.800000E+01 2354 97254 1353 269 223 509
 9.200000E+01 2981 96491 1717 331 285 648
 9.600000E+01 3858 95541 2218 450 367 823
 1.000000E+02 4937 94345 2842 569 462 1064
 1.040000E+02 6183 92864 3504 721 588 1370
 1.080000E+02 7995 90976 4560 973 744 1718
 1.120000E+02 10007 88528 5668 1176 955 2208
 1.160000E+02 12490 85533 7016 1440 1229 2805
 1.200000E+02 15501 81883 8481 1915 1557 3548
 1.240000E+02 19266 77344 10400 2406 1982 4478
 1.280000E+02 23771 71984 12750 2859 2512 5650
 1.320000E+02 28593 65845 14776 3520 3137 7160
 1.360000E+02 34289 58688 17110 4301 3889 8989
 1.400000E+02 40135 50560 19069 5131 4798 11137
 1.440000E+02 46310 41894 20774 5858 5906 13772
 1.480000E+02 52381 33070 21767 6750 7177 16687
 1.520000E+02 57449 24680 21346 7538 8593 19972
 1.560000E+02 62761 17213 20799 8164 10233 23565
 1.600000E+02 66792 11118 18997 8456 11848 27491
 1.640000E+02 69930 6889 16492 8421 13592 31425
 1.680000E+02 71962 4071 13265 8225 15258 35214
 1.720000E+02 73652 2309 10145 7771 16818 38918
 1.760000E+02 74789 1331 7436 6788 18219 42346
 1.800000E+02 75631 792 5176 5736 19434 45285
 1.840000E+02 76202 502 3443 4642 20477 47640
 1.880000E+02 76580 341 2184 3559 21318 49519
 1.920000E+02 76811 241 1296 2633 21939 50943
 1.960000E+02 76977 206 806 1894 22349 51928
 2.000000E+02 77071 177 463 1307 22627 52674

#Simulation ended (eff.: 0.948021, detail below)
	#Events: 1414360
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
