# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 2 4700 1 1 0 0
 8.000000E+00 6 4697 4 2 0 0
 1.200000E+01 3 4696 2 0 0 1
 1.600000E+01 6 4696 5 0 0 1
 2.000000E+01 5 4693 4 0 0 1
 2.400000E+01 5 4693 4 0 0 1
 2.800000E+01 12 4693 8 1 0 3
 3.200000E+01 13 4691 8 2 0 3
 3.600000E+01 18 4684 12 3 0 3
 4.000000E+01 16 4684 12 1 0 3
 4.400000E+01 29 4678 20 4 1 4
 4.800000E+01 38 4673 27 3 4 4
 5.200000E+01 36 4670 25 1 5 5
 5.600000E+01 46 4662 30 5 5 6
 6.000000E+01 65 4644 46 6 6 7
 6.400000E+01 76 4626 49 9 8 10
 6.800000E+01 79 4607 51 5 9 14
 7.200000E+01 124 4593 88 10 10 16
 7.600000E+01 116 4581 79 6 11 20
 8.000000E+01 183 4551 124 21 12 26
 8.400000E+01 237 4496 161 22 17 37
 8.800000E+01 307 4448 223 21 20 43
 9.200000E+01 333 4374 221 33 25 54
 9.600000E+01 456 4287 320 34 29 73
 1.000000E+02 582 4193 406 42 40 94
 1.040000E+02 720 4079 496 60 50 114
 1.080000E+02 908 3931 632 69 65 142
 1.120000E+02 1184 3728 824 103 74 183
 1.160000E+02 1491 3529 1035 124 99 233
 1.200000E+02 1777 3257 1198 155 130 294
 1.240000E+02 2221 2993 1528 170 163 360
 1.280000E+02 2683 2630 1765 260 203 455
 1.320000E+02 3265 2233 2114 317 255 579
 1.360000E+02 3979 1769 2530 402 313 734
 1.400000E+02 4847 1303 3032 497 385 933
 1.440000E+02 5555 892 3320 543 487 1205
 1.480000E+02 6290 591 3602 621 605 1462
 1.520000E+02 7159 355 3882 773 734 1770
 1.560000E+02 7767 196 3886 875 880 2126
 1.600000E+02 8156 109 3636 933 1032 2555
 1.640000E+02 8515 60 3345 932 1211 3027
 1.680000E+02 8801 27 2988 968 1398 3447
 1.720000E+02 8890 14 2540 927 1572 3851
 1.760000E+02 8762 6 1866 893 1750 4253
 1.800000E+02 8709 4 1366 804 1915 4624
 1.840000E+02 8620 2 982 645 2041 4952
 1.880000E+02 8545 1 645 564 2143 5193
 1.920000E+02 8504 0 410 453 2239 5402
 1.960000E+02 8416 0 248 313 2302 5553
 2.000000E+02 8387 0 132 224 2350 5681

#Simulation ended (eff.: 0.955844, detail below)
	#Events: 257946
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
