"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 19 12741 9 7 2 1
"3" 8 24 12736 14 4 3 3
"4" 12 28 12732 16 4 5 3
"5" 16 30 12729 15 4 5 6
"6" 20 35 12723 17 6 5 7
"7" 24 39 12719 20 6 5 8
"8" 28 47 12713 21 10 7 9
"9" 32 72 12686 39 10 9 14
"10" 36 83 12675 44 9 13 17
"11" 40 94 12665 50 4 17 23
"12" 44 97 12661 46 6 19 26
"13" 48 110 12648 44 13 22 31
"14" 52 122 12637 45 18 23 36
"15" 56 139 12620 47 24 25 43
"16" 60 161 12597 59 14 29 59
"17" 64 174 12584 62 17 30 65
"18" 68 187 12570 57 24 33 73
"19" 72 205 12553 56 31 36 82
"20" 76 235 12523 72 31 39 93
"21" 80 262 12493 82 30 45 105
"22" 84 283 12472 83 31 50 119
"23" 88 302 12456 87 34 54 127
"24" 92 322 12434 81 37 60 144
"25" 96 345 12408 88 28 70 159
"26" 100 369 12390 90 33 75 171
"27" 104 392 12364 91 40 82 179
"28" 108 424 12334 97 31 92 204
"29" 112 447 12313 93 33 97 224
"30" 116 461 12294 91 29 107 234
"31" 120 487 12269 87 41 114 245
"32" 124 505 12252 84 44 120 257
"33" 128 518 12242 74 36 132 276
"34" 132 542 12215 75 35 138 294
"35" 136 556 12202 67 30 147 312
"36" 140 575 12184 66 27 155 327
"37" 144 590 12169 64 28 158 340
"38" 148 611 12146 69 25 164 353
"39" 152 618 12136 60 21 173 364
"40" 156 631 12125 56 20 177 378
"41" 160 649 12108 49 28 182 390
"42" 164 665 12094 52 23 187 403
"43" 168 680 12078 50 21 191 418
"44" 172 691 12067 49 23 194 425
"45" 176 705 12054 52 20 197 436
"46" 180 712 12047 41 21 201 449
"47" 184 722 12035 38 19 206 459
"48" 188 740 12020 46 19 211 464
"49" 192 745 12012 37 18 216 474
"50" 196 752 12006 38 9 221 484
"51" 200 759 12001 33 10 223 493
