# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 4 15800 4 0 0 0
 8.000000E+00 2 15800 1 1 0 0
 1.200000E+01 7 15798 6 1 0 0
 1.600000E+01 7 15798 7 0 0 0
 2.000000E+01 11 15798 10 1 0 0
 2.400000E+01 21 15797 17 2 0 2
 2.800000E+01 24 15791 19 2 0 3
 3.200000E+01 34 15786 27 3 0 4
 3.600000E+01 43 15782 33 5 0 5
 4.000000E+01 54 15765 38 5 2 9
 4.400000E+01 85 15755 63 8 2 12
 4.800000E+01 94 15734 62 13 4 15
 5.200000E+01 134 15703 89 15 6 24
 5.600000E+01 177 15650 117 20 8 32
 6.000000E+01 222 15611 145 23 10 44
 6.400000E+01 272 15558 177 32 12 51
 6.800000E+01 384 15463 245 46 16 77
 7.200000E+01 455 15364 265 62 23 105
 7.600000E+01 655 15203 401 77 44 133
 8.000000E+01 821 14985 503 93 55 170
 8.400000E+01 998 14740 610 98 72 218
 8.800000E+01 1222 14506 750 112 102 258
 9.200000E+01 1552 14227 934 153 132 333
 9.600000E+01 2030 13814 1245 212 167 406
 1.000000E+02 2535 13352 1566 262 213 494
 1.040000E+02 3224 12713 2020 318 263 623
 1.080000E+02 3915 11920 2348 434 319 814
 1.120000E+02 4979 10968 2975 531 419 1054
 1.160000E+02 6120 9889 3649 636 535 1300
 1.200000E+02 7553 8683 4416 809 683 1645
 1.240000E+02 9130 7320 5194 1029 861 2046
 1.280000E+02 11193 5818 6358 1215 1090 2530
 1.320000E+02 13195 4434 7185 1491 1359 3160
 1.360000E+02 15349 3086 7969 1720 1739 3921
 1.400000E+02 17543 2060 8547 2095 2098 4803
 1.440000E+02 19950 1319 9244 2348 2550 5808
 1.480000E+02 21798 768 9112 2776 3013 6897
 1.520000E+02 23773 442 8891 2988 3601 8293
 1.560000E+02 25471 240 8355 3214 4162 9740
 1.600000E+02 26483 139 7388 3151 4824 11120
 1.640000E+02 27346 75 6191 3108 5449 12598
 1.680000E+02 27870 45 4806 2979 6059 14026
 1.720000E+02 28150 25 3646 2648 6610 15246
 1.760000E+02 28292 16 2513 2281 7103 16395
 1.800000E+02 28446 8 1751 1866 7490 17339
 1.840000E+02 28559 4 1158 1470 7830 18101
 1.880000E+02 28613 1 734 1108 8083 18688
 1.920000E+02 28567 1 389 798 8280 19100
 1.960000E+02 28557 1 245 513 8396 19403
 2.000000E+02 28593 1 150 346 8477 19620

#Simulation ended (eff.: 0.950812, detail below)
	#Events: 614411
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
