"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127485 15 5 1 4
"3" 8 32 127476 22 4 2 4
"4" 12 38 127470 25 2 3 8
"5" 16 47 127462 32 3 3 9
"6" 20 56 127453 34 8 4 10
"7" 24 70 127436 43 10 5 12
"8" 28 92 127414 59 9 7 17
"9" 32 124 127383 80 16 7 21
"10" 36 161 127346 102 17 8 34
"11" 40 193 127309 119 18 15 41
"12" 44 227 127277 130 31 16 50
"13" 48 299 127204 179 35 25 60
"14" 52 391 127104 244 38 31 78
"15" 56 475 127015 299 48 35 93
"16" 60 598 126896 356 73 45 124
"17" 64 757 126736 450 80 67 160
"18" 68 974 126516 585 78 99 212
"19" 72 1188 126293 700 119 116 253
"20" 76 1534 125939 929 145 143 317
"21" 80 1909 125564 1134 194 183 398
"22" 84 2426 125003 1463 247 231 485
"23" 88 3083 124341 1865 314 283 621
"24" 92 3933 123485 2365 447 362 759
"25" 96 5047 122316 3062 535 438 1012
"26" 100 6489 120847 3945 683 561 1300
"27" 104 8168 119133 4966 825 748 1629
"28" 108 10220 117028 6153 1061 953 2053
"29" 112 12815 114375 7633 1395 1183 2604
"30" 116 16265 110847 9721 1735 1480 3329
"31" 120 20334 106669 12101 2164 1894 4175
"32" 124 25287 101578 14882 2679 2395 5331
"33" 128 31211 95557 18165 3359 3002 6685
"34" 132 38031 88547 21592 4237 3748 8454
"35" 136 46234 80191 25701 5211 4665 10657
"36" 140 55609 70690 30094 6446 5790 13279
"37" 144 65536 60598 34147 7748 7174 16467
"38" 148 75605 50369 37487 8925 8917 20276
"39" 152 85718 40117 39745 10314 10833 24826
"40" 156 95314 30563 40732 11657 12972 29953
"41" 160 104090 21796 40219 13072 15318 35481
"42" 164 111371 14548 37925 13787 18000 41659
"43" 168 117016 9056 33904 14363 20786 47963
"44" 172 120947 5359 28613 14177 23646 54511
"45" 176 123525 3046 22738 13551 26294 60942
"46" 180 125118 1666 17177 12351 28843 66747
"47" 184 126014 943 12256 10647 31057 72054
"48" 188 126520 554 8292 8812 32892 76524
"49" 192 126835 367 5399 6876 34430 80130
"50" 196 127068 255 3318 5214 35628 82908
"51" 200 127178 205 1993 3773 36458 84954
