# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 8 15800 7 1 0 0
 8.000000E+00 8 15797 7 1 0 0
 1.200000E+01 5 15796 5 0 0 0
 1.600000E+01 8 15796 6 1 0 1
 2.000000E+01 13 15793 10 1 1 1
 2.400000E+01 14 15789 9 1 2 2
 2.800000E+01 21 15787 15 2 2 2
 3.200000E+01 23 15784 14 4 3 2
 3.600000E+01 33 15779 21 4 4 4
 4.000000E+01 43 15766 26 4 5 8
 4.400000E+01 67 15752 46 8 5 8
 4.800000E+01 63 15744 40 7 6 10
 5.200000E+01 75 15731 48 5 6 16
 5.600000E+01 100 15709 58 11 8 23
 6.000000E+01 136 15681 81 13 12 30
 6.400000E+01 193 15633 119 20 16 38
 6.800000E+01 244 15591 151 20 21 52
 7.200000E+01 335 15524 215 32 23 65
 7.600000E+01 385 15435 235 38 29 83
 8.000000E+01 480 15334 292 52 34 102
 8.400000E+01 631 15205 394 59 50 128
 8.800000E+01 773 15053 474 81 58 160
 9.200000E+01 1010 14850 609 119 78 204
 9.600000E+01 1384 14550 869 131 108 276
 1.000000E+02 1711 14206 1057 166 135 353
 1.040000E+02 2133 13778 1299 209 171 454
 1.080000E+02 2622 13308 1599 272 206 545
 1.120000E+02 3317 12652 2017 340 264 696
 1.160000E+02 4180 11862 2505 458 340 877
 1.200000E+02 5268 10882 3158 541 437 1132
 1.240000E+02 6510 9740 3868 691 544 1407
 1.280000E+02 7941 8500 4650 822 709 1760
 1.320000E+02 9567 7055 5503 1016 869 2179
 1.360000E+02 11474 5540 6357 1271 1106 2740
 1.400000E+02 13785 4054 7460 1575 1365 3385
 1.440000E+02 15857 2836 8110 1884 1688 4175
 1.480000E+02 18125 1861 8771 2156 2062 5136
 1.520000E+02 20311 1110 9144 2521 2490 6156
 1.560000E+02 22449 625 9162 2865 3050 7372
 1.600000E+02 24299 336 8882 3067 3641 8709
 1.640000E+02 25546 190 8070 3119 4241 10116
 1.680000E+02 26783 96 7223 3109 4885 11566
 1.720000E+02 27475 48 5849 3119 5501 13006
 1.760000E+02 28005 23 4613 2950 6109 14333
 1.800000E+02 28230 11 3348 2612 6644 15626
 1.840000E+02 28450 8 2434 2184 7110 16722
 1.880000E+02 28454 5 1573 1776 7500 17605
 1.920000E+02 28551 3 1020 1401 7811 18319
 1.960000E+02 28590 3 641 1035 8039 18875
 2.000000E+02 28573 3 355 731 8216 19271

#Simulation ended (eff.: 0.950913, detail below)
	#Events: 610786
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
