"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 17 12743 7 6 1 3
"3" 8 26 12733 16 2 3 5
"4" 12 29 12731 16 3 3 7
"5" 16 35 12725 19 3 4 9
"6" 20 36 12723 18 3 5 10
"7" 24 44 12715 21 7 5 11
"8" 28 53 12707 24 9 5 15
"9" 32 65 12694 30 10 6 19
"10" 36 76 12682 35 6 11 24
"11" 40 83 12677 35 13 11 24
"12" 44 94 12666 39 11 13 31
"13" 48 105 12653 43 12 15 35
"14" 52 122 12635 50 17 15 40
"15" 56 136 12621 51 17 21 47
"16" 60 157 12602 56 20 25 56
"17" 64 172 12586 58 19 31 64
"18" 68 187 12572 58 20 34 75
"19" 72 204 12555 61 17 40 86
"20" 76 217 12539 58 15 44 100
"21" 80 234 12523 63 15 48 108
"22" 84 253 12506 61 21 53 118
"23" 88 265 12494 54 28 57 126
"24" 92 291 12469 65 26 62 138
"25" 96 310 12447 72 22 64 152
"26" 100 335 12424 76 32 66 161
"27" 104 353 12404 72 33 68 180
"28" 108 377 12379 83 26 75 193
"29" 112 406 12353 90 33 80 203
"30" 116 428 12327 89 38 88 213
"31" 120 457 12298 94 40 95 228
"32" 124 480 12275 91 34 101 254
"33" 128 504 12251 88 32 108 276
"34" 132 530 12226 91 31 116 292
"35" 136 556 12199 90 33 121 312
"36" 140 584 12172 101 31 123 329
"37" 144 603 12156 94 33 129 347
"38" 148 625 12130 81 39 135 370
"39" 152 648 12109 86 32 144 386
"40" 156 656 12100 71 28 157 400
"41" 160 671 12087 59 36 163 413
"42" 164 689 12067 61 30 171 427
"43" 168 703 12055 55 33 175 440
"44" 172 714 12046 55 24 183 452
"45" 176 722 12034 48 21 189 464
"46" 180 735 12024 47 19 194 475
"47" 184 742 12017 38 28 195 481
"48" 188 753 12007 34 26 198 495
"49" 192 764 11995 35 20 201 508
"50" 196 773 11984 35 18 205 515
"51" 200 784 11973 38 20 208 518
