# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 5 15800 5 0 0 0
 8.000000E+00 9 15799 7 1 1 0
 1.200000E+01 9 15798 6 2 1 0
 1.600000E+01 9 15794 6 1 1 1
 2.000000E+01 14 15789 10 1 1 2
 2.400000E+01 18 15787 12 2 1 3
 2.800000E+01 35 15771 25 6 1 3
 3.200000E+01 41 15756 29 4 2 6
 3.600000E+01 49 15740 29 12 2 6
 4.000000E+01 79 15717 55 10 3 11
 4.400000E+01 95 15689 64 13 4 14
 4.800000E+01 120 15665 82 13 7 18
 5.200000E+01 168 15630 113 21 10 24
 5.600000E+01 186 15601 118 22 13 33
 6.000000E+01 244 15550 161 17 20 46
 6.400000E+01 307 15492 195 28 26 58
 6.800000E+01 411 15396 252 57 33 69
 7.200000E+01 561 15261 355 64 46 96
 7.600000E+01 658 15123 402 66 65 125
 8.000000E+01 861 14945 542 83 85 151
 8.400000E+01 1136 14711 714 112 105 205
 8.800000E+01 1435 14401 896 132 125 282
 9.200000E+01 1828 14019 1147 172 149 360
 9.600000E+01 2313 13551 1425 226 202 460
 1.000000E+02 2996 12939 1868 286 254 588
 1.040000E+02 3727 12273 2306 384 315 722
 1.080000E+02 4539 11396 2731 505 401 902
 1.120000E+02 5671 10380 3418 592 503 1158
 1.160000E+02 7121 9164 4291 700 645 1485
 1.200000E+02 8736 7866 5124 907 812 1893
 1.240000E+02 10561 6405 6018 1185 1006 2352
 1.280000E+02 12661 4957 6981 1455 1270 2955
 1.320000E+02 14911 3568 7858 1789 1590 3674
 1.360000E+02 17060 2380 8560 2001 1946 4553
 1.400000E+02 19451 1456 9102 2403 2374 5572
 1.440000E+02 21586 832 9282 2640 2894 6770
 1.480000E+02 23611 484 9155 2954 3443 8059
 1.520000E+02 25381 269 8653 3247 4020 9461
 1.560000E+02 26513 152 7629 3252 4654 10978
 1.600000E+02 27630 84 6596 3288 5318 12428
 1.640000E+02 28068 39 5098 3153 5921 13896
 1.680000E+02 28538 23 3911 2805 6514 15308
 1.720000E+02 28742 10 2766 2471 7000 16505
 1.760000E+02 28788 8 1863 1923 7441 17561
 1.800000E+02 28788 7 1180 1505 7753 18350
 1.840000E+02 28874 3 743 1127 8010 18994
 1.880000E+02 28907 3 452 812 8215 19428
 1.920000E+02 28890 2 280 547 8355 19708
 1.960000E+02 28844 1 145 345 8444 19910
 2.000000E+02 28871 0 108 217 8501 20045

#Simulation ended (eff.: 0.950442, detail below)
	#Events: 615433
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
