# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 2 7000 1 1 0 0
 8.000000E+00 5 6998 3 2 0 0
 1.200000E+01 7 6994 6 0 0 1
 1.600000E+01 7 6994 6 0 0 1
 2.000000E+01 4 6994 3 0 0 1
 2.400000E+01 9 6994 7 1 0 1
 2.800000E+01 9 6992 7 0 0 2
 3.200000E+01 13 6987 10 1 0 2
 3.600000E+01 27 6987 23 2 0 2
 4.000000E+01 36 6981 30 3 1 2
 4.400000E+01 30 6973 22 2 2 4
 4.800000E+01 56 6964 45 1 5 5
 5.200000E+01 68 6956 51 4 8 5
 5.600000E+01 86 6941 60 9 9 8
 6.000000E+01 111 6926 83 4 12 12
 6.400000E+01 144 6899 102 10 15 17
 6.800000E+01 191 6873 131 22 16 22
 7.200000E+01 264 6820 189 21 23 31
 7.600000E+01 301 6778 215 21 28 37
 8.000000E+01 382 6695 266 39 33 44
 8.400000E+01 496 6596 351 41 43 61
 8.800000E+01 653 6509 479 44 52 78
 9.200000E+01 779 6385 550 67 60 102
 9.600000E+01 1059 6203 761 86 76 136
 1.000000E+02 1283 5989 899 111 95 178
 1.040000E+02 1668 5732 1164 156 123 225
 1.080000E+02 2149 5390 1484 204 163 298
 1.120000E+02 2650 4967 1829 223 212 386
 1.160000E+02 3275 4506 2239 265 268 503
 1.200000E+02 3996 4032 2693 322 336 645
 1.240000E+02 4957 3417 3316 401 393 847
 1.280000E+02 5910 2797 3850 521 472 1067
 1.320000E+02 7051 2194 4519 643 584 1305
 1.360000E+02 8232 1538 5065 790 744 1633
 1.400000E+02 9248 1019 5467 885 908 1988
 1.440000E+02 10447 621 5930 1045 1080 2392
 1.480000E+02 11272 356 5935 1140 1303 2894
 1.520000E+02 12469 202 6181 1258 1558 3472
 1.560000E+02 13059 118 5734 1414 1824 4087
 1.600000E+02 13505 66 5216 1463 2110 4716
 1.640000E+02 13648 42 4461 1449 2367 5371
 1.680000E+02 13720 23 3619 1467 2633 6001
 1.720000E+02 13595 17 2768 1309 2894 6624
 1.760000E+02 13346 6 1927 1146 3119 7154
 1.800000E+02 13203 3 1371 900 3324 7608
 1.840000E+02 13091 3 908 763 3473 7947
 1.880000E+02 13003 3 590 582 3609 8222
 1.920000E+02 12942 3 359 428 3706 8449
 1.960000E+02 12937 2 213 318 3785 8621
 2.000000E+02 12871 2 116 184 3836 8735

#Simulation ended (eff.: 0.961919, detail below)
	#Events: 467511
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
