# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 4 7000 4 0 0 0
 8.000000E+00 2 7000 2 0 0 0
 1.200000E+01 8 7000 8 0 0 0
 1.600000E+01 7 7000 7 0 0 0
 2.000000E+01 5 7000 5 0 0 0
 2.400000E+01 7 7000 6 1 0 0
 2.800000E+01 6 6997 5 1 0 0
 3.200000E+01 8 6995 6 2 0 0
 3.600000E+01 15 6994 13 1 1 0
 4.000000E+01 21 6992 19 0 1 1
 4.400000E+01 24 6991 19 2 2 1
 4.800000E+01 24 6991 17 3 2 2
 5.200000E+01 39 6983 27 6 2 4
 5.600000E+01 50 6978 36 2 4 8
 6.000000E+01 60 6966 41 7 4 8
 6.400000E+01 83 6953 62 5 6 10
 6.800000E+01 103 6942 75 8 6 14
 7.200000E+01 133 6925 101 6 8 18
 7.600000E+01 148 6914 109 10 9 20
 8.000000E+01 205 6887 150 19 12 24
 8.400000E+01 276 6837 202 22 19 33
 8.800000E+01 325 6769 225 27 26 47
 9.200000E+01 430 6702 301 37 33 59
 9.600000E+01 575 6594 407 43 48 77
 1.000000E+02 722 6488 519 45 62 96
 1.040000E+02 891 6353 638 54 71 128
 1.080000E+02 1195 6173 848 99 82 166
 1.120000E+02 1502 5909 1058 118 107 219
 1.160000E+02 1862 5641 1298 148 131 285
 1.200000E+02 2365 5312 1619 203 167 376
 1.240000E+02 2946 4882 1998 253 212 483
 1.280000E+02 3673 4399 2490 302 269 612
 1.320000E+02 4525 3821 3026 396 331 772
 1.360000E+02 5392 3172 3535 482 410 965
 1.400000E+02 6640 2463 4359 568 512 1201
 1.440000E+02 7795 1774 4940 737 652 1466
 1.480000E+02 9027 1173 5484 901 804 1838
 1.520000E+02 10036 708 5795 1001 982 2258
 1.560000E+02 11118 435 6081 1101 1169 2767
 1.600000E+02 12007 228 6054 1283 1372 3298
 1.640000E+02 12968 114 6072 1409 1613 3874
 1.680000E+02 13337 63 5476 1453 1896 4512
 1.720000E+02 13601 33 4754 1448 2191 5208
 1.760000E+02 13544 18 3833 1417 2460 5834
 1.800000E+02 13614 5 3045 1393 2712 6464
 1.840000E+02 13470 4 2268 1216 2963 7023
 1.880000E+02 13348 2 1558 1092 3150 7548
 1.920000E+02 13283 1 1108 864 3325 7986
 1.960000E+02 13120 1 698 652 3476 8294
 2.000000E+02 13088 1 456 496 3594 8542

#Simulation ended (eff.: 0.962197, detail below)
	#Events: 461821
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
