# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 2.000000E+00 13 99994 4 7 1 1
 4.000000E+00 19 99986 10 6 2 2
 6.000000E+00 18 99984 9 6 2 2
 8.000000E+00 19 99982 10 5 3 3
 1.000000E+01 25 99979 16 4 4 4
 1.200000E+01 24 99977 13 4 4 6
 1.400000E+01 28 99975 15 2 9 9
 1.600000E+01 34 99973 19 4 9 9
 1.800000E+01 32 99968 13 5 12 11
 2.000000E+01 31 99966 10 7 14 11
 2.200000E+01 36 99963 13 6 14 14
 2.400000E+01 42 99960 17 6 17 15
 2.600000E+01 42 99959 15 5 20 18
 2.800000E+01 52 99951 23 6 20 19
 3.000000E+01 58 99946 27 8 22 19
 3.200000E+01 51 99941 18 8 24 20
 3.400000E+01 55 99935 20 6 26 24
 3.600000E+01 54 99933 19 4 30 24
 3.800000E+01 61 99931 25 3 32 25
 4.000000E+01 61 99927 22 5 32 26
 4.200000E+01 70 99922 30 5 32 27
 4.400000E+01 79 99914 37 6 33 28
 4.600000E+01 84 99912 34 8 37 32
 4.800000E+01 82 99906 31 7 39 33
 5.000000E+01 83 99904 29 7 42 36
 5.200000E+01 95 99898 37 10 45 36
 5.400000E+01 103 99890 33 15 51 40
 5.600000E+01 119 99880 43 14 56 45
 5.800000E+01 115 99875 36 13 59 49
 6.000000E+01 132 99863 49 12 62 52
 6.200000E+01 136 99855 52 9 67 56
 6.400000E+01 149 99846 57 11 71 59
 6.600000E+01 150 99839 52 14 76 61
 6.800000E+01 154 99836 53 11 81 65
 7.000000E+01 167 99828 59 15 85 67
 7.200000E+01 178 99816 62 14 90 74
 7.400000E+01 199 99803 72 20 98 78
 7.600000E+01 219 99782 81 23 102 84
 7.800000E+01 223 99756 79 24 109 88
 8.000000E+01 236 99745 86 28 113 89
 8.200000E+01 237 99727 78 28 120 95
 8.400000E+01 273 99707 102 31 130 99
 8.600000E+01 273 99693 95 34 138 101
 8.800000E+01 280 99671 98 30 144 106
 9.000000E+01 298 99646 99 37 149 114
 9.200000E+01 327 99626 119 36 156 122
 9.400000E+01 339 99603 121 36 172 129
 9.600000E+01 361 99578 131 35 186 138
 9.800000E+01 388 99557 147 36 194 143
 1.000000E+02 380 99537 126 42 198 149
 1.020000E+02 416 99510 147 44 207 161
 1.040000E+02 434 99490 149 40 226 175
 1.060000E+02 482 99457 177 47 238 184
 1.080000E+02 498 99430 169 53 260 199
 1.100000E+02 528 99399 184 55 266 212
 1.120000E+02 555 99378 189 58 279 226
 1.140000E+02 609 99335 217 62 298 243
 1.160000E+02 636 99291 212 75 326 256
 1.180000E+02 710 99230 264 75 344 274
 1.200000E+02 759 99176 286 73 370 295
 1.220000E+02 798 99116 286 87 387 315
 1.240000E+02 878 99057 331 92 414 336
 1.260000E+02 923 98998 342 104 440 354
 1.280000E+02 993 98929 365 115 471 381
 1.300000E+02 1023 98871 366 101 506 413
 1.320000E+02 1095 98790 390 116 545 434
 1.340000E+02 1164 98703 414 121 583 463
 1.360000E+02 1215 98614 421 129 618 483
 1.380000E+02 1306 98527 477 113 670 514
 1.400000E+02 1379 98468 501 121 717 541
 1.420000E+02 1472 98379 531 131 755 578
 1.440000E+02 1527 98286 524 143 796 616
 1.460000E+02 1642 98197 565 171 840 645
 1.480000E+02 1727 98080 598 162 896 685
 1.500000E+02 1838 97976 621 190 949 727
 1.520000E+02 1986 97847 682 208 1009 783
 1.540000E+02 2073 97723 694 208 1082 831
 1.560000E+02 2193 97589 737 205 1155 886
 1.580000E+02 2402 97430 839 239 1223 937
 1.600000E+02 2536 97250 879 254 1297 987
 1.620000E+02 2644 97094 909 242 1370 1049
 1.640000E+02 2756 96945 920 258 1447 1112
 1.660000E+02 2990 96790 1050 255 1549 1190
 1.680000E+02 3142 96614 1066 307 1639 1245
 1.700000E+02 3291 96432 1100 324 1726 1304
 1.720000E+02 3512 96214 1186 356 1832 1376
 1.740000E+02 3729 95972 1246 393 1937 1464
 1.760000E+02 3978 95733 1352 425 2036 1546
 1.780000E+02 4206 95441 1401 467 2164 1646
 1.800000E+02 4495 95160 1538 438 2314 1771
 1.820000E+02 4717 94868 1596 450 2451 1879
 1.840000E+02 5024 94566 1709 499 2611 1989
 1.860000E+02 5292 94248 1787 514 2763 2104
 1.880000E+02 5637 93878 1904 570 2927 2224
 1.900000E+02 5933 93521 1977 597 3113 2362
 1.920000E+02 6279 93139 2116 601 3310 2499
 1.940000E+02 6699 92756 2290 632 3502 2644
 1.960000E+02 7047 92355 2362 691 3704 2796
 1.980000E+02 7383 91924 2458 732 3918 2924
 2.000000E+02 7849 91457 2635 814 4109 3076

#Simulation ended (eff.: 0.946022, detail below)
	#Events: 103334
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
