# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 2.000000E+00 1 7000 1 0 0 0
 4.000000E+00 2 7000 2 0 0 0
 6.000000E+00 2 7000 2 0 0 0
 8.000000E+00 3 7000 3 0 0 0
 1.000000E+01 4 6999 3 0 0 1
 1.200000E+01 6 6998 5 0 0 1
 1.400000E+01 3 6998 2 0 0 1
 1.600000E+01 6 6997 5 0 0 1
 1.800000E+01 5 6997 4 0 1 1
 2.000000E+01 3 6997 2 0 1 1
 2.200000E+01 6 6997 4 0 1 2
 2.400000E+01 7 6995 5 0 1 2
 2.600000E+01 8 6995 4 1 1 3
 2.800000E+01 9 6994 5 1 2 3
 3.000000E+01 7 6994 3 1 2 3
 3.200000E+01 9 6993 5 1 3 3
 3.400000E+01 14 6993 8 2 3 4
 3.600000E+01 14 6991 6 2 5 5
 3.800000E+01 15 6990 6 2 6 6
 4.000000E+01 19 6989 8 2 7 7
 4.200000E+01 21 6986 10 1 7 8
 4.400000E+01 19 6985 8 1 8 8
 4.600000E+01 23 6985 9 4 9 8
 4.800000E+01 22 6982 9 1 10 10
 5.000000E+01 26 6982 13 1 10 10
 5.200000E+01 21 6981 8 1 12 10
 5.400000E+01 26 6981 13 1 12 10
 5.600000E+01 25 6981 12 1 12 10
 5.800000E+01 25 6978 10 3 12 10
 6.000000E+01 28 6973 11 3 13 11
 6.200000E+01 27 6973 9 4 14 11
 6.400000E+01 30 6970 11 4 14 12
 6.600000E+01 25 6969 7 2 14 13
 6.800000E+01 32 6968 13 3 14 13
 7.000000E+01 39 6966 20 1 16 14
 7.200000E+01 35 6966 15 2 17 14
 7.400000E+01 46 6964 21 6 18 15
 7.600000E+01 39 6958 14 3 20 18
 7.800000E+01 48 6955 21 4 21 19
 8.000000E+01 53 6950 24 4 23 21
 8.200000E+01 61 6946 32 4 24 21
 8.400000E+01 59 6944 29 3 25 22
 8.600000E+01 61 6940 32 1 25 23
 8.800000E+01 69 6940 37 3 27 23
 9.000000E+01 67 6940 33 4 27 24
 9.200000E+01 63 6938 24 8 29 24
 9.400000E+01 75 6936 35 5 31 27
 9.600000E+01 85 6932 37 10 35 28
 9.800000E+01 83 6929 32 11 38 30
 1.000000E+02 102 6923 53 4 42 34
 1.020000E+02 93 6922 40 7 43 35
 1.040000E+02 104 6920 49 7 46 37
 1.060000E+02 125 6916 65 9 48 40
 1.080000E+02 126 6907 62 11 50 41
 1.100000E+02 127 6901 61 6 53 46
 1.120000E+02 132 6898 61 8 56 48
 1.140000E+02 143 6888 64 13 61 50
 1.160000E+02 146 6878 63 14 67 53
 1.180000E+02 175 6873 82 17 71 57
 1.200000E+02 163 6861 70 10 76 61
 1.220000E+02 190 6853 96 9 83 62
 1.240000E+02 193 6848 88 15 86 65
 1.260000E+02 195 6834 86 13 89 68
 1.280000E+02 221 6827 105 16 93 72
 1.300000E+02 207 6817 85 16 101 75
 1.320000E+02 244 6810 116 20 103 76
 1.340000E+02 232 6801 97 22 107 81
 1.360000E+02 280 6788 132 26 116 86
 1.380000E+02 279 6773 126 21 122 95
 1.400000E+02 291 6762 133 19 130 101
 1.420000E+02 314 6752 145 24 134 106
 1.440000E+02 328 6743 148 27 143 112
 1.460000E+02 340 6737 156 25 150 116
 1.480000E+02 371 6717 175 25 161 125
 1.500000E+02 382 6707 179 26 167 130
 1.520000E+02 407 6693 195 29 175 134
 1.540000E+02 433 6674 206 32 180 146
 1.560000E+02 480 6646 235 43 190 150
 1.580000E+02 509 6621 248 42 202 161
 1.600000E+02 524 6587 250 37 218 175
 1.620000E+02 577 6565 284 40 238 185
 1.640000E+02 609 6532 291 53 249 195
 1.660000E+02 613 6480 282 43 265 211
 1.680000E+02 692 6451 353 33 278 225
 1.700000E+02 694 6428 326 48 296 237
 1.720000E+02 737 6401 346 51 315 248
 1.740000E+02 772 6364 359 57 330 257
 1.760000E+02 842 6326 389 71 349 278
 1.780000E+02 894 6292 424 64 373 290
 1.800000E+02 912 6247 417 69 390 305
 1.820000E+02 980 6206 469 69 408 316
 1.840000E+02 1034 6164 495 70 426 340
 1.860000E+02 1089 6117 498 91 456 363
 1.880000E+02 1171 6042 553 83 491 393
 1.900000E+02 1224 5978 564 96 521 411
 1.920000E+02 1317 5907 614 112 548 430
 1.940000E+02 1414 5840 692 97 587 449
 1.960000E+02 1455 5792 691 107 611 471
 1.980000E+02 1497 5735 690 119 644 494
 2.000000E+02 1616 5673 768 116 683 520

#Simulation ended (eff.: 0.928966, detail below)
	#Events: 37795
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
