# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 1 7000 1 0 0 0
 8.000000E+00 2 7000 2 0 0 0
 1.200000E+01 7 7000 7 0 0 0
 1.600000E+01 9 7000 9 0 0 0
 2.000000E+01 8 6998 6 2 0 0
 2.400000E+01 13 6996 12 0 0 1
 2.800000E+01 15 6985 9 4 1 1
 3.200000E+01 34 6980 28 3 1 2
 3.600000E+01 39 6969 30 1 3 5
 4.000000E+01 48 6961 37 1 4 6
 4.400000E+01 69 6947 52 6 4 7
 4.800000E+01 90 6921 60 11 6 13
 5.200000E+01 115 6891 80 12 7 16
 5.600000E+01 141 6864 104 11 8 18
 6.000000E+01 180 6831 137 15 8 20
 6.400000E+01 220 6787 167 17 13 23
 6.800000E+01 287 6746 213 24 17 33
 7.200000E+01 353 6701 261 25 23 44
 7.600000E+01 465 6630 336 38 28 63
 8.000000E+01 591 6539 431 48 34 78
 8.400000E+01 698 6417 483 54 45 116
 8.800000E+01 945 6285 680 70 53 142
 9.200000E+01 1192 6080 839 100 67 186
 9.600000E+01 1498 5831 1053 133 88 224
 1.000000E+02 1832 5567 1283 158 111 280
 1.040000E+02 2375 5215 1626 234 146 369
 1.080000E+02 2978 4747 2061 243 202 472
 1.120000E+02 3641 4230 2496 299 253 593
 1.160000E+02 4428 3655 2981 405 312 730
 1.200000E+02 5291 3023 3512 473 384 922
 1.240000E+02 6426 2369 4191 587 484 1164
 1.280000E+02 7557 1691 4769 718 597 1473
 1.320000E+02 8604 1140 5215 844 733 1812
 1.360000E+02 9857 706 5739 975 913 2230
 1.400000E+02 11074 422 6092 1158 1102 2722
 1.440000E+02 12018 239 6083 1310 1340 3285
 1.480000E+02 12801 133 5955 1353 1598 3895
 1.520000E+02 13336 74 5507 1452 1878 4499
 1.560000E+02 13548 47 4760 1458 2150 5180
 1.600000E+02 13686 22 3967 1446 2406 5867
 1.640000E+02 13757 14 3244 1364 2663 6486
 1.680000E+02 13419 8 2294 1193 2895 7037
 1.720000E+02 13387 5 1654 1039 3125 7569
 1.760000E+02 13119 2 1047 805 3305 7962
 1.800000E+02 13098 2 735 622 3443 8298
 1.840000E+02 13007 2 429 468 3558 8552
 1.880000E+02 13042 2 286 374 3646 8736
 1.920000E+02 12958 2 136 251 3691 8880
 1.960000E+02 12943 2 90 158 3726 8969
 2.000000E+02 12917 2 55 104 3749 9009

#Simulation ended (eff.: 0.961883, detail below)
	#Events: 469352
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
