"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 21 127489 10 8 1 2
"3" 8 33 127477 22 5 2 4
"4" 12 40 127468 28 2 3 7
"5" 16 44 127465 28 4 5 7
"6" 20 48 127460 28 7 5 8
"7" 24 71 127438 46 5 7 13
"8" 28 91 127415 54 9 12 16
"9" 32 116 127391 68 13 16 19
"10" 36 139 127367 84 15 16 24
"11" 40 176 127327 101 24 21 30
"12" 44 222 127280 129 27 25 41
"13" 48 279 127217 166 30 27 56
"14" 52 369 127127 216 39 35 79
"15" 56 476 127020 294 47 42 93
"16" 60 622 126874 384 70 47 121
"17" 64 801 126674 505 92 59 145
"18" 68 1053 126424 669 121 73 190
"19" 72 1377 126100 884 138 95 260
"20" 76 1761 125695 1103 194 127 337
"21" 80 2254 125193 1410 243 165 436
"22" 84 2870 124550 1765 320 224 561
"23" 88 3645 123754 2239 365 302 739
"24" 92 4694 122701 2901 463 393 937
"25" 96 5960 121403 3654 619 487 1200
"26" 100 7486 119811 4573 777 628 1508
"27" 104 9517 117733 5787 1022 812 1896
"28" 108 12067 115124 7281 1340 1023 2423
"29" 112 15290 111828 9192 1683 1305 3110
"30" 116 19169 107837 11502 2028 1678 3961
"31" 120 24070 102853 14298 2566 2151 5055
"32" 124 29856 96931 17584 3176 2725 6371
"33" 128 36461 90176 21019 3968 3438 8036
"34" 132 44395 82021 25004 5028 4282 10081
"35" 136 53302 72959 29094 6153 5396 12659
"36" 140 63052 63089 33184 7370 6723 15775
"37" 144 73394 52598 36828 8788 8246 19532
"38" 148 83485 42357 39457 10080 10133 23815
"39" 152 93183 32581 40636 11633 12166 28748
"40" 156 102249 23595 40378 12910 14577 34384
"41" 160 109908 15970 38491 13772 17183 40462
"42" 164 115858 10166 34749 14281 19878 46950
"43" 168 120099 6123 29751 14153 22627 53568
"44" 172 122875 3575 24011 13609 25333 59922
"45" 176 124694 2001 18329 12669 27852 65844
"46" 180 125735 1150 13322 10949 30196 71268
"47" 184 126413 664 9123 9241 32186 75863
"48" 188 126753 421 6064 7217 33808 79664
"49" 192 127037 281 3885 5570 35047 82535
"50" 196 127162 218 2388 4063 35943 84768
"51" 200 127249 166 1420 2866 36600 86363
