# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 3 4700 3 0 0 0
 8.000000E+00 4 4700 3 1 0 0
 1.200000E+01 2 4699 0 1 0 1
 1.600000E+01 6 4697 4 0 0 2
 2.000000E+01 8 4697 5 1 0 2
 2.400000E+01 8 4696 5 0 0 3
 2.800000E+01 7 4696 4 0 0 3
 3.200000E+01 13 4696 9 1 0 3
 3.600000E+01 13 4695 7 1 1 4
 4.000000E+01 22 4692 14 2 1 5
 4.400000E+01 25 4682 14 4 1 6
 4.800000E+01 45 4675 30 1 3 11
 5.200000E+01 36 4670 19 2 4 11
 5.600000E+01 50 4667 29 2 4 15
 6.000000E+01 71 4653 42 7 4 18
 6.400000E+01 66 4640 38 3 4 21
 6.800000E+01 102 4636 73 4 4 21
 7.200000E+01 119 4623 81 10 4 24
 7.600000E+01 153 4597 109 9 5 30
 8.000000E+01 212 4563 149 17 8 38
 8.400000E+01 278 4516 200 25 9 44
 8.800000E+01 315 4465 220 24 18 53
 9.200000E+01 379 4390 256 39 23 61
 9.600000E+01 561 4300 407 46 29 79
 1.000000E+02 693 4194 486 59 40 108
 1.040000E+02 877 4033 610 69 53 145
 1.080000E+02 1099 3856 750 93 76 180
 1.120000E+02 1402 3646 936 130 99 237
 1.160000E+02 1835 3366 1231 178 131 295
 1.200000E+02 2303 2989 1540 221 165 377
 1.240000E+02 2838 2623 1880 266 215 477
 1.280000E+02 3462 2203 2241 342 281 598
 1.320000E+02 4004 1761 2532 375 340 757
 1.360000E+02 4860 1320 3008 467 424 961
 1.400000E+02 5521 900 3228 580 511 1202
 1.440000E+02 6306 580 3565 664 602 1475
 1.480000E+02 7016 352 3749 716 724 1827
 1.520000E+02 7613 206 3755 812 859 2187
 1.560000E+02 8236 120 3789 891 1023 2533
 1.600000E+02 8598 76 3507 958 1204 2929
 1.640000E+02 8816 40 3031 1014 1397 3374
 1.680000E+02 8916 19 2484 1000 1601 3831
 1.720000E+02 8844 10 1937 848 1775 4284
 1.760000E+02 8771 6 1428 794 1926 4623
 1.800000E+02 8677 3 967 701 2068 4941
 1.840000E+02 8664 2 686 576 2185 5217
 1.880000E+02 8595 1 411 450 2296 5438
 1.920000E+02 8537 1 231 315 2375 5616
 1.960000E+02 8540 1 167 224 2416 5733
 2.000000E+02 8534 1 85 165 2455 5829

#Simulation ended (eff.: 0.955411, detail below)
	#Events: 258945
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
