"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 28 127481 18 6 1 3
"3" 8 39 127470 29 4 2 4
"4" 12 49 127461 35 5 4 5
"5" 16 58 127452 37 8 5 8
"6" 20 79 127428 53 6 7 13
"7" 24 101 127408 63 13 7 18
"8" 28 124 127383 76 18 7 23
"9" 32 164 127341 99 27 9 29
"10" 36 218 127287 140 26 13 39
"11" 40 271 127227 172 29 19 51
"12" 44 356 127141 223 40 24 69
"13" 48 450 127050 282 46 35 87
"14" 52 549 126946 340 49 47 113
"15" 56 692 126797 420 65 70 137
"16" 60 869 126620 525 83 87 174
"17" 64 1091 126392 648 116 108 219
"18" 68 1390 126081 838 149 132 271
"19" 72 1762 125701 1054 197 167 344
"20" 76 2253 125196 1348 255 206 444
"21" 80 2920 124523 1781 298 263 578
"22" 84 3655 123762 2223 363 321 748
"23" 88 4598 122795 2807 461 392 938
"24" 92 5859 121526 3554 624 512 1169
"25" 96 7407 119902 4456 789 663 1499
"26" 100 9431 117829 5684 1010 837 1900
"27" 104 11803 115399 7068 1226 1095 2414
"28" 108 14863 112287 8868 1558 1420 3017
"29" 112 18516 108524 10920 1993 1769 3834
"30" 116 23131 103808 13552 2506 2177 4896
"31" 120 28790 98019 16772 3109 2735 6174
"32" 124 35205 91435 20251 3758 3424 7772
"33" 128 42775 83665 23937 4894 4240 9704
"34" 132 51443 74878 28177 5825 5324 12117
"35" 136 61027 65125 32306 7096 6626 14999
"36" 140 71071 54878 35844 8502 8212 18513
"37" 144 81369 44546 38790 9809 10060 22710
"38" 148 91294 34540 40417 11297 12014 27566
"39" 152 100363 25453 40477 12595 14285 33006
"40" 156 108271 17599 38908 13607 16803 38953
"41" 160 114676 11293 35659 14138 19562 45317
"42" 164 119399 6832 30956 14152 22384 51907
"43" 168 122493 3924 25245 13800 25112 58336
"44" 172 124536 2163 19547 12792 27709 64488
"45" 176 125635 1231 14296 11371 30071 69897
"46" 180 126376 698 9882 9689 32097 74708
"47" 184 126797 418 6602 7703 33821 78671
"48" 188 126991 301 4127 5942 35171 81751
"49" 192 127164 220 2511 4451 36147 84055
"50" 196 127254 168 1480 3090 36917 85767
"51" 200 127309 141 894 2107 37426 86882
