"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 16 16 127495 6 3 2 5
"3" 32 23 127487 13 0 2 8
"4" 48 26 127483 14 2 2 8
"5" 64 33 127477 20 3 2 8
"6" 80 38 127471 23 3 2 10
"7" 96 44 127464 21 7 3 13
"8" 112 60 127448 32 9 5 14
"9" 128 87 127421 53 9 9 16
"10" 144 99 127409 63 7 12 17
"11" 160 122 127383 74 13 15 20
"12" 176 169 127340 108 18 17 26
"13" 192 209 127295 132 21 23 33
"14" 208 263 127241 167 23 28 45
"15" 224 335 127168 208 40 31 56
"16" 240 436 127066 270 42 44 80
"17" 256 545 126955 342 43 49 111
"18" 272 671 126817 409 63 60 139
"19" 288 847 126645 514 80 75 178
"20" 304 1075 126403 643 110 94 228
"21" 320 1384 126090 841 141 119 283
"22" 336 1824 125640 1122 185 150 367
"23" 352 2265 125184 1403 197 190 475
"24" 368 2791 124653 1709 264 234 584
"25" 384 3513 123893 2096 388 288 741
"26" 400 4523 122848 2707 509 378 929
"27" 416 5852 121510 3537 637 481 1197
"28" 432 7455 119873 4536 761 622 1536
"29" 448 9423 117844 5685 1020 787 1931
"30" 464 11822 115376 7111 1244 1011 2456
"31" 480 14859 112303 8961 1544 1286 3068
"32" 496 18653 108399 11140 2022 1621 3870
"33" 512 23079 103819 13620 2536 2054 4869
"34" 528 28798 98018 16772 3191 2620 6215
"35" 544 35459 91196 20337 3944 3327 7851
"36" 560 43402 83070 24548 4805 4201 9848
"37" 576 52207 74046 28763 5925 5239 12280
"38" 592 62107 64029 33094 7178 6493 15342
"39" 608 72526 53447 37058 8536 7997 18935
"40" 624 82734 43126 39575 9989 9907 23263
"41" 640 92581 33221 40937 11445 12008 28191
"42" 656 101573 24236 40507 12886 14366 33814
"43" 672 109587 16369 38877 13747 17093 39870
"44" 688 115543 10503 35278 14108 19790 46367
"45" 704 119893 6349 30104 14196 22550 53043
"46" 720 122741 3695 24276 13742 25323 59400
"47" 736 124545 2106 18557 12728 27937 65323
"48" 752 125756 1186 13589 11240 30265 70662
"49" 768 126392 703 9333 9376 32325 75358
"50" 784 126751 439 6139 7400 33998 79214
"51" 800 126994 283 3926 5620 35231 82217
