# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 4 4700 3 1 0 0
 8.000000E+00 5 4699 3 0 1 1
 1.200000E+01 7 4698 4 1 1 1
 1.600000E+01 7 4697 4 1 1 1
 2.000000E+01 7 4696 4 1 1 1
 2.400000E+01 10 4694 7 0 1 2
 2.800000E+01 10 4694 7 0 1 2
 3.200000E+01 5 4694 2 0 1 2
 3.600000E+01 19 4691 14 2 1 2
 4.000000E+01 23 4685 17 3 1 2
 4.400000E+01 28 4683 20 2 3 3
 4.800000E+01 36 4678 23 5 3 5
 5.200000E+01 41 4668 28 3 3 7
 5.600000E+01 50 4667 34 3 4 9
 6.000000E+01 59 4656 35 7 5 12
 6.400000E+01 84 4641 56 9 6 13
 6.800000E+01 122 4617 90 9 7 16
 7.200000E+01 166 4579 120 18 8 20
 7.600000E+01 188 4547 127 18 13 30
 8.000000E+01 236 4508 165 15 16 40
 8.400000E+01 337 4462 243 29 21 44
 8.800000E+01 399 4398 283 30 25 61
 9.200000E+01 478 4317 341 33 33 71
 9.600000E+01 633 4213 453 50 40 90
 1.000000E+02 813 4089 577 70 54 112
 1.040000E+02 965 3897 656 95 66 148
 1.080000E+02 1218 3684 833 114 81 190
 1.120000E+02 1590 3406 1086 154 105 245
 1.160000E+02 2027 3090 1399 155 150 323
 1.200000E+02 2482 2780 1668 225 190 399
 1.240000E+02 3025 2339 1979 297 237 512
 1.280000E+02 3752 1848 2418 368 291 675
 1.320000E+02 4589 1408 2925 441 377 846
 1.360000E+02 5141 1003 3059 538 483 1061
 1.400000E+02 6044 632 3539 594 588 1323
 1.440000E+02 6666 363 3671 665 725 1605
 1.480000E+02 7413 214 3795 782 877 1959
 1.520000E+02 8110 125 3832 876 1056 2346
 1.560000E+02 8526 77 3609 956 1207 2754
 1.600000E+02 8801 39 3229 984 1381 3207
 1.640000E+02 8850 18 2712 985 1552 3601
 1.680000E+02 8825 9 2121 935 1735 4034
 1.720000E+02 8675 3 1532 834 1898 4411
 1.760000E+02 8704 3 1145 764 2053 4742
 1.800000E+02 8595 2 734 632 2189 5040
 1.840000E+02 8563 2 499 467 2300 5297
 1.880000E+02 8519 1 327 356 2374 5462
 1.920000E+02 8476 0 202 249 2425 5600
 1.960000E+02 8434 0 106 155 2466 5707
 2.000000E+02 8429 0 63 101 2487 5778

#Simulation ended (eff.: 0.955600, detail below)
	#Events: 258504
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
