# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 1 4700 0 1 0 0
 8.000000E+00 2 4700 0 1 0 1
 1.200000E+01 5 4700 4 0 0 1
 1.600000E+01 2 4700 1 0 0 1
 2.000000E+01 5 4700 4 0 0 1
 2.400000E+01 7 4699 5 1 0 1
 2.800000E+01 9 4699 7 1 0 1
 3.200000E+01 9 4699 7 0 0 2
 3.600000E+01 10 4698 6 2 0 2
 4.000000E+01 15 4694 10 3 0 2
 4.400000E+01 16 4689 11 2 0 3
 4.800000E+01 23 4684 18 2 0 3
 5.200000E+01 28 4681 21 3 1 3
 5.600000E+01 33 4676 26 2 1 4
 6.000000E+01 59 4666 47 7 1 4
 6.400000E+01 55 4642 41 5 1 8
 6.800000E+01 83 4627 62 8 1 12
 7.200000E+01 135 4603 103 10 4 18
 7.600000E+01 143 4573 100 12 5 26
 8.000000E+01 183 4534 124 14 10 35
 8.400000E+01 216 4508 150 13 13 40
 8.800000E+01 286 4481 198 28 16 44
 9.200000E+01 387 4429 268 42 20 57
 9.600000E+01 475 4330 333 43 26 73
 1.000000E+02 604 4223 419 54 34 97
 1.040000E+02 751 4109 525 58 55 113
 1.080000E+02 980 3960 689 83 63 145
 1.120000E+02 1212 3784 836 107 85 184
 1.160000E+02 1531 3515 1044 134 104 249
 1.200000E+02 1950 3212 1320 182 125 323
 1.240000E+02 2419 2826 1631 226 161 401
 1.280000E+02 3024 2399 1995 302 212 515
 1.320000E+02 3642 1983 2355 350 283 654
 1.360000E+02 4335 1533 2749 430 353 803
 1.400000E+02 5119 1100 3177 498 441 1003
 1.440000E+02 5889 756 3541 595 529 1224
 1.480000E+02 6549 470 3725 681 647 1496
 1.520000E+02 7287 279 3913 756 761 1857
 1.560000E+02 7832 145 3825 871 922 2214
 1.600000E+02 8216 66 3586 917 1114 2599
 1.640000E+02 8421 40 3129 981 1266 3045
 1.680000E+02 8725 23 2804 988 1451 3482
 1.720000E+02 8665 14 2162 926 1639 3938
 1.760000E+02 8558 4 1584 817 1826 4331
 1.800000E+02 8561 2 1176 731 1972 4682
 1.840000E+02 8522 1 791 635 2088 5008
 1.880000E+02 8475 1 536 490 2186 5263
 1.920000E+02 8487 1 349 390 2283 5465
 1.960000E+02 8441 0 202 290 2349 5600
 2.000000E+02 8438 0 130 192 2399 5717

#Simulation ended (eff.: 0.955488, detail below)
	#Events: 258773
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
