# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 3 4700 2 1 0 0
 8.000000E+00 7 4698 6 1 0 0
 1.200000E+01 5 4693 4 1 0 0
 1.600000E+01 7 4690 6 1 0 0
 2.000000E+01 5 4688 3 1 0 1
 2.400000E+01 12 4687 9 0 1 2
 2.800000E+01 20 4687 16 1 1 2
 3.200000E+01 21 4684 15 3 1 2
 3.600000E+01 29 4673 22 3 1 3
 4.000000E+01 24 4670 17 2 2 3
 4.400000E+01 33 4659 24 2 2 5
 4.800000E+01 44 4647 30 4 2 8
 5.200000E+01 43 4642 26 4 3 10
 5.600000E+01 73 4635 51 4 4 14
 6.000000E+01 111 4612 76 12 6 17
 6.400000E+01 126 4577 81 12 12 21
 6.800000E+01 197 4557 139 19 16 23
 7.200000E+01 213 4527 147 19 21 26
 7.600000E+01 309 4479 226 24 23 36
 8.000000E+01 325 4392 220 32 26 47
 8.400000E+01 451 4321 313 42 29 67
 8.800000E+01 562 4218 385 50 40 87
 9.200000E+01 761 4076 515 76 50 120
 9.600000E+01 927 3915 642 68 67 150
 1.000000E+02 1157 3742 795 91 84 187
 1.040000E+02 1450 3530 981 134 109 226
 1.080000E+02 1794 3212 1203 156 138 297
 1.120000E+02 2269 2863 1510 214 168 377
 1.160000E+02 2768 2511 1838 247 212 471
 1.200000E+02 3364 2105 2200 293 264 607
 1.240000E+02 4053 1685 2582 401 319 751
 1.280000E+02 4792 1280 2963 473 400 956
 1.320000E+02 5410 871 3187 536 488 1199
 1.360000E+02 6317 573 3592 650 588 1487
 1.400000E+02 6987 334 3705 751 718 1813
 1.440000E+02 7736 183 3926 815 868 2127
 1.480000E+02 8214 112 3753 899 1035 2527
 1.520000E+02 8518 60 3437 966 1195 2920
 1.560000E+02 8726 28 3010 966 1374 3376
 1.600000E+02 8755 16 2444 958 1558 3795
 1.640000E+02 8757 9 1887 922 1738 4210
 1.680000E+02 8697 6 1426 767 1928 4576
 1.720000E+02 8548 1 941 656 2051 4900
 1.760000E+02 8522 1 663 548 2167 5144
 1.800000E+02 8436 1 395 424 2274 5343
 1.840000E+02 8432 1 255 330 2342 5505
 1.880000E+02 8385 1 145 219 2400 5621
 1.920000E+02 8357 1 96 130 2431 5700
 1.960000E+02 8352 1 48 84 2456 5764
 2.000000E+02 8346 1 31 55 2467 5793

#Simulation ended (eff.: 0.955495, detail below)
	#Events: 259456
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
