"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 17 127493 7 3 4 3
"3" 8 26 127484 16 2 4 4
"4" 12 30 127478 20 1 4 5
"5" 16 34 127475 22 3 4 5
"6" 20 43 127466 28 4 5 6
"7" 24 54 127454 31 10 6 7
"8" 28 73 127436 45 7 10 11
"9" 32 90 127419 59 5 12 14
"10" 36 111 127396 68 10 13 20
"11" 40 135 127372 77 19 14 25
"12" 44 172 127334 98 21 17 36
"13" 48 224 127279 130 26 22 46
"14" 52 277 127222 161 29 23 64
"15" 56 389 127108 247 39 27 76
"16" 60 504 126996 329 45 33 97
"17" 64 610 126870 380 65 44 121
"18" 68 792 126695 500 82 59 151
"19" 72 1008 126477 627 107 76 198
"20" 76 1279 126191 795 134 100 250
"21" 80 1676 125786 1047 179 127 323
"22" 84 2148 125293 1317 210 179 442
"23" 88 2702 124734 1650 266 226 560
"24" 92 3391 124039 2029 373 283 706
"25" 96 4376 123013 2640 474 357 905
"26" 100 5549 121817 3335 602 464 1148
"27" 104 7026 120299 4240 742 603 1441
"28" 108 8894 118396 5349 957 767 1821
"29" 112 11185 116040 6689 1206 987 2303
"30" 116 14115 113043 8454 1475 1249 2937
"31" 120 17667 109406 10571 1822 1574 3700
"32" 124 21957 105020 12964 2349 1993 4651
"33" 128 27316 99532 15932 2991 2513 5880
"34" 132 33714 92992 19349 3753 3163 7449
"35" 136 41177 85402 23320 4548 3933 9376
"36" 140 49569 76795 27336 5605 4983 11645
"37" 144 58822 67403 31334 6810 6223 14455
"38" 148 68561 57519 34995 8097 7655 17814
"39" 152 78663 47310 37990 9488 9327 21858
"40" 156 88546 37335 39838 10842 11286 26580
"41" 160 97805 28046 40207 12318 13493 31787
"42" 164 106154 19725 39185 13183 16062 37724
"43" 168 112976 12960 36484 13956 18660 43876
"44" 172 118105 8055 32084 14257 21425 50339
"45" 176 121583 4799 26713 13753 24283 56834
"46" 180 123834 2771 20969 12996 26920 62949
"47" 184 125203 1645 15531 11753 29327 68592
"48" 188 126063 959 11150 10001 31411 73501
"49" 192 126523 607 7391 8276 33197 77659
"50" 196 126856 394 4868 6358 34597 81033
"51" 200 127050 284 3061 4770 35660 83559
