"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 16 12743 6 3 2 5
"3" 8 24 12736 14 3 2 5
"4" 12 27 12732 16 3 2 6
"5" 16 29 12730 15 2 5 7
"6" 20 32 12728 15 3 5 9
"7" 24 35 12724 11 6 7 11
"8" 28 39 12720 12 6 9 12
"9" 32 47 12712 16 8 9 14
"10" 36 55 12705 22 6 10 17
"11" 40 63 12696 26 7 11 19
"12" 44 65 12693 21 10 12 22
"13" 48 70 12690 22 8 15 25
"14" 52 75 12684 21 7 18 29
"15" 56 87 12673 28 7 19 33
"16" 60 92 12666 27 9 20 36
"17" 64 106 12654 36 9 20 41
"18" 68 117 12642 36 16 21 44
"19" 72 128 12628 41 13 27 47
"20" 76 137 12621 41 15 30 51
"21" 80 154 12604 47 14 32 61
"22" 84 166 12592 48 14 34 70
"23" 88 179 12581 50 14 37 78
"24" 92 196 12564 54 18 42 82
"25" 96 205 12554 42 24 47 92
"26" 100 222 12536 50 17 51 104
"27" 104 241 12518 59 21 51 110
"28" 108 254 12504 62 22 52 118
"29" 112 270 12486 61 25 55 129
"30" 116 285 12471 59 24 59 143
"31" 120 305 12454 65 24 62 154
"32" 124 325 12433 73 21 65 166
"33" 128 341 12418 70 23 75 173
"34" 132 355 12401 70 19 83 183
"35" 136 360 12397 59 23 84 194
"36" 140 373 12385 49 27 92 205
"37" 144 388 12369 53 26 94 215
"38" 148 402 12358 49 26 99 228
"39" 152 416 12344 45 28 104 239
"40" 156 428 12330 44 28 106 250
"41" 160 444 12315 50 26 111 257
"42" 164 454 12303 47 19 116 272
"43" 168 468 12291 53 13 122 280
"44" 172 476 12284 44 20 124 288
"45" 176 479 12277 31 21 130 297
"46" 180 490 12269 30 20 133 307
"47" 184 499 12260 31 19 136 313
"48" 188 507 12251 34 13 141 319
"49" 192 511 12247 29 15 143 324
"50" 196 518 12242 24 15 148 331
"51" 200 529 12231 27 14 150 338
