"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 17 12741 7 6 3 1
"3" 8 25 12735 15 5 3 2
"4" 12 26 12732 14 3 5 4
"5" 16 31 12729 17 3 6 5
"6" 20 31 12728 14 3 7 7
"7" 24 34 12724 12 6 8 8
"8" 28 38 12721 10 10 8 10
"9" 32 45 12715 13 9 9 14
"10" 36 53 12706 21 5 11 16
"11" 40 57 12701 23 3 11 20
"12" 44 64 12696 21 8 13 22
"13" 48 69 12690 23 7 13 26
"14" 52 81 12678 32 6 15 28
"15" 56 89 12670 32 9 17 31
"16" 60 98 12661 34 12 18 34
"17" 64 109 12648 36 17 20 36
"18" 68 122 12638 39 17 22 44
"19" 72 132 12627 45 14 25 48
"20" 76 143 12617 44 13 28 58
"21" 80 150 12609 40 14 31 65
"22" 84 163 12596 45 13 34 71
"23" 88 174 12585 46 15 37 76
"24" 92 188 12571 50 16 40 82
"25" 96 193 12566 46 13 44 90
"26" 100 208 12552 50 14 49 95
"27" 104 216 12540 44 21 51 100
"28" 108 238 12521 52 21 53 112
"29" 112 248 12510 45 29 58 116
"30" 116 262 12496 45 30 66 121
"31" 120 283 12475 55 26 69 133
"32" 124 302 12455 65 17 73 147
"33" 128 329 12431 76 25 77 151
"34" 132 336 12420 67 21 83 165
"35" 136 354 12403 62 29 87 176
"36" 140 371 12386 62 28 92 189
"37" 144 383 12375 52 27 101 203
"38" 148 394 12365 48 28 106 212
"39" 152 406 12350 41 32 109 224
"40" 156 429 12331 49 27 114 239
"41" 160 450 12309 54 23 121 252
"42" 164 463 12296 55 23 126 259
"43" 168 470 12288 51 19 133 267
"44" 172 475 12281 41 23 139 272
"45" 176 490 12268 46 19 147 278
"46" 180 497 12260 40 21 149 287
"47" 184 506 12252 36 22 150 298
"48" 188 518 12241 41 15 155 307
"49" 192 524 12236 36 17 158 313
"50" 196 528 12231 31 16 161 320
"51" 200 533 12226 25 17 164 327
