# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 5 6999 2 1 1 1
 8.000000E+00 7 6999 4 0 1 2
 1.200000E+01 9 6997 6 0 1 2
 1.600000E+01 9 6997 6 0 1 2
 2.000000E+01 8 6997 4 1 1 2
 2.400000E+01 9 6995 4 2 1 2
 2.800000E+01 16 6990 10 2 1 3
 3.200000E+01 23 6982 18 1 1 3
 3.600000E+01 29 6976 22 3 1 3
 4.000000E+01 45 6974 34 4 2 5
 4.400000E+01 36 6958 20 7 2 7
 4.800000E+01 54 6939 36 7 3 8
 5.200000E+01 69 6922 44 10 4 11
 5.600000E+01 87 6911 58 8 5 16
 6.000000E+01 124 6894 89 11 5 19
 6.400000E+01 163 6870 110 15 9 29
 6.800000E+01 185 6834 114 18 12 41
 7.200000E+01 257 6798 177 13 15 52
 7.600000E+01 302 6761 200 24 17 61
 8.000000E+01 441 6679 296 51 21 73
 8.400000E+01 541 6562 364 50 27 100
 8.800000E+01 668 6460 464 54 31 119
 9.200000E+01 879 6348 633 56 39 151
 9.600000E+01 1079 6199 768 79 54 178
 1.000000E+02 1349 5992 958 100 71 220
 1.040000E+02 1763 5753 1254 138 92 279
 1.080000E+02 2155 5381 1485 192 121 357
 1.120000E+02 2776 4971 1914 251 153 458
 1.160000E+02 3285 4488 2232 281 203 569
 1.200000E+02 4150 3984 2805 349 276 720
 1.240000E+02 5133 3332 3435 440 355 903
 1.280000E+02 5950 2720 3860 547 449 1094
 1.320000E+02 7166 2087 4634 620 554 1358
 1.360000E+02 8241 1479 5124 753 679 1685
 1.400000E+02 9449 980 5629 905 852 2063
 1.440000E+02 10550 581 5946 1060 1055 2489
 1.480000E+02 11559 332 6126 1147 1271 3015
 1.520000E+02 12262 186 5903 1287 1500 3572
 1.560000E+02 13072 99 5708 1440 1754 4170
 1.600000E+02 13552 44 5143 1529 2038 4842
 1.640000E+02 13661 27 4336 1434 2325 5566
 1.680000E+02 13576 17 3404 1387 2605 6180
 1.720000E+02 13588 14 2652 1282 2853 6801
 1.760000E+02 13392 5 1860 1106 3091 7335
 1.800000E+02 13243 3 1265 920 3281 7777
 1.840000E+02 13158 1 848 707 3437 8166
 1.880000E+02 13054 1 502 528 3570 8454
 1.920000E+02 13006 1 301 374 3661 8670
 1.960000E+02 12995 1 177 256 3731 8831
 2.000000E+02 12998 1 114 190 3759 8935

#Simulation ended (eff.: 0.962003, detail below)
	#Events: 468657
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
