"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 15 12744 5 6 0 4
"3" 8 20 12740 10 4 1 5
"4" 12 25 12735 14 4 1 6
"5" 16 26 12733 15 2 2 7
"6" 20 30 12730 12 5 5 8
"7" 24 37 12723 15 7 5 10
"8" 28 41 12719 16 5 6 14
"9" 32 46 12713 19 3 6 18
"10" 36 50 12709 20 4 6 20
"11" 40 63 12696 30 5 7 21
"12" 44 65 12692 26 3 10 26
"13" 48 73 12686 25 8 11 29
"14" 52 80 12678 28 8 14 30
"15" 56 84 12675 24 9 15 36
"16" 60 93 12665 28 8 18 39
"17" 64 98 12660 29 8 19 42
"18" 68 109 12649 30 9 21 49
"19" 72 130 12630 44 10 22 54
"20" 76 138 12620 42 15 24 57
"21" 80 149 12611 42 14 28 65
"22" 84 159 12601 41 16 30 72
"23" 88 173 12587 48 10 37 78
"24" 92 178 12581 38 13 41 86
"25" 96 187 12572 38 10 43 96
"26" 100 195 12564 41 11 44 99
"27" 104 217 12543 51 10 47 109
"28" 108 227 12531 47 12 50 118
"29" 112 237 12523 44 20 51 122
"30" 116 249 12508 45 14 56 134
"31" 120 269 12491 54 13 64 138
"32" 124 279 12480 50 17 66 146
"33" 128 288 12471 52 13 68 155
"34" 132 302 12457 46 17 74 165
"35" 136 312 12445 45 15 78 174
"36" 140 324 12435 41 17 85 181
"37" 144 332 12425 35 19 88 190
"38" 148 348 12411 39 20 89 200
"39" 152 362 12397 39 27 92 204
"40" 156 376 12382 47 20 96 213
"41" 160 385 12375 41 21 100 223
"42" 164 397 12361 46 17 104 230
"43" 168 410 12350 44 25 104 237
"44" 172 428 12332 49 26 106 247
"45" 176 441 12316 47 29 112 253
"46" 180 455 12304 54 23 115 263
"47" 184 465 12295 53 19 120 273
"48" 188 476 12281 50 19 123 284
"49" 192 488 12269 49 17 127 295
"50" 196 499 12260 40 25 131 303
"51" 200 511 12248 46 16 137 312
