"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127484 15 4 2 4
"3" 8 32 127478 22 1 3 6
"4" 12 34 127478 21 2 3 8
"5" 16 45 127464 28 3 3 11
"6" 20 62 127448 39 4 6 13
"7" 24 65 127439 37 7 7 14
"8" 28 86 127421 47 9 11 19
"9" 32 120 127387 72 10 15 23
"10" 36 147 127359 88 12 18 29
"11" 40 177 127328 102 17 22 36
"12" 44 218 127288 126 17 28 47
"13" 48 283 127224 165 28 32 58
"14" 52 359 127147 216 36 38 69
"15" 56 453 127048 272 51 47 83
"16" 60 558 126938 337 55 60 106
"17" 64 712 126784 425 75 75 137
"18" 68 927 126557 552 121 86 168
"19" 72 1192 126281 726 135 105 226
"20" 76 1527 125947 930 173 139 285
"21" 80 1961 125491 1208 201 162 390
"22" 84 2492 124951 1517 263 216 496
"23" 88 3154 124288 1929 316 269 640
"24" 92 4027 123385 2454 401 349 823
"25" 96 5138 122226 3105 552 442 1039
"26" 100 6592 120745 4008 716 549 1319
"27" 104 8366 118898 5059 944 720 1643
"28" 108 10654 116566 6490 1134 894 2136
"29" 112 13550 113622 8259 1419 1140 2732
"30" 116 16996 110116 10289 1793 1467 3447
"31" 120 21341 105655 12787 2290 1865 4399
"32" 124 26593 100229 15765 2890 2372 5566
"33" 128 32843 93843 19179 3571 3017 7076
"34" 132 40095 86443 22973 4446 3822 8854
"35" 136 48337 77987 26893 5548 4780 11116
"36" 140 57835 68388 31185 6690 6018 13942
"37" 144 67837 58251 35023 8100 7445 17269
"38" 148 77978 47911 38042 9495 9144 21297
"39" 152 88277 37594 40210 11031 11099 25937
"40" 156 98063 27788 41069 12426 13341 31227
"41" 160 106237 19583 40017 13248 15788 37184
"42" 164 113156 12881 37146 14047 18546 43417
"43" 168 118077 8038 32502 14215 21296 50064
"44" 172 121633 4731 26976 14068 24112 56477
"45" 176 123853 2742 20992 13314 26791 62756
"46" 180 125276 1569 15671 11716 29346 68543
"47" 184 126109 891 11056 10071 31402 73580
"48" 188 126608 534 7429 8188 33177 77814
"49" 192 126914 362 4825 6332 34592 81165
"50" 196 127096 256 2930 4778 35691 83697
"51" 200 127220 202 1801 3438 36434 85547
