# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 3 15799 2 1 0 0
 8.000000E+00 5 15797 4 0 0 1
 1.200000E+01 5 15797 3 1 0 1
 1.600000E+01 8 15789 6 1 0 1
 2.000000E+01 17 15788 14 1 1 1
 2.400000E+01 16 15784 13 1 1 1
 2.800000E+01 20 15778 12 3 2 3
 3.200000E+01 30 15765 20 4 2 4
 3.600000E+01 26 15762 16 1 3 6
 4.000000E+01 37 15757 23 2 3 9
 4.400000E+01 48 15755 32 1 4 11
 4.800000E+01 73 15743 48 7 5 13
 5.200000E+01 82 15736 50 9 8 15
 5.600000E+01 112 15707 70 11 9 22
 6.000000E+01 135 15689 86 11 11 27
 6.400000E+01 159 15645 92 18 14 35
 6.800000E+01 204 15602 118 22 16 48
 7.200000E+01 266 15547 163 24 21 58
 7.600000E+01 347 15481 217 40 25 65
 8.000000E+01 443 15375 280 53 29 81
 8.400000E+01 532 15276 325 59 40 108
 8.800000E+01 732 15124 458 86 47 141
 9.200000E+01 920 14888 581 92 66 181
 9.600000E+01 1149 14602 700 123 90 236
 1.000000E+02 1441 14275 866 162 114 299
 1.040000E+02 1931 13886 1181 227 148 375
 1.080000E+02 2453 13324 1511 265 183 494
 1.120000E+02 3047 12700 1874 302 237 634
 1.160000E+02 3975 11948 2457 411 294 813
 1.200000E+02 4848 10965 2930 491 391 1036
 1.240000E+02 6051 9885 3636 622 498 1295
 1.280000E+02 7572 8631 4508 803 633 1628
 1.320000E+02 9134 7238 5325 987 798 2024
 1.360000E+02 10737 5899 6021 1189 1004 2523
 1.400000E+02 12940 4466 7054 1472 1246 3168
 1.440000E+02 15291 3123 7970 1851 1554 3916
 1.480000E+02 17338 2047 8480 2109 1935 4814
 1.520000E+02 19781 1272 9069 2527 2351 5834
 1.560000E+02 21743 730 9056 2780 2878 7029
 1.600000E+02 23845 405 9011 3014 3423 8397
 1.640000E+02 25485 223 8429 3188 4043 9825
 1.680000E+02 26690 126 7450 3258 4659 11323
 1.720000E+02 27608 76 6256 3224 5309 12819
 1.760000E+02 28161 43 4955 3061 5883 14262
 1.800000E+02 28454 19 3650 2734 6446 15624
 1.840000E+02 28612 15 2599 2290 6929 16794
 1.880000E+02 28602 13 1717 1787 7346 17752
 1.920000E+02 28742 9 1141 1424 7644 18533
 1.960000E+02 28802 5 712 1086 7898 19106
 2.000000E+02 28836 4 435 806 8087 19508

#Simulation ended (eff.: 0.950847, detail below)
	#Events: 607851
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
