# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 100000 0 10 0 0
 4.000000E+00 13 99992 5 5 1 2
 8.000000E+00 14 99991 6 5 1 2
 1.200000E+01 15 99987 8 1 1 5
 1.600000E+01 15 99985 7 1 2 5
 2.000000E+01 17 99982 8 2 2 5
 2.400000E+01 21 99980 11 2 3 5
 2.800000E+01 29 99973 15 2 4 8
 3.200000E+01 33 99966 15 5 4 9
 3.600000E+01 30 99964 10 5 6 9
 4.000000E+01 42 99962 15 9 6 12
 4.400000E+01 45 99951 16 7 6 16
 4.800000E+01 54 99943 19 8 8 19
 5.200000E+01 57 99937 19 4 10 24
 5.600000E+01 60 99933 21 4 10 25
 6.000000E+01 62 99927 17 7 11 27
 6.400000E+01 77 99922 24 10 11 32
 6.800000E+01 89 99909 33 4 13 39
 7.200000E+01 89 99903 24 8 15 42
 7.600000E+01 118 99889 40 14 17 47
 8.000000E+01 126 99880 36 18 20 52
 8.400000E+01 132 99868 39 15 22 56
 8.800000E+01 147 99861 40 18 24 65
 9.200000E+01 148 99849 34 18 28 68
 9.600000E+01 160 99837 37 16 32 75
 1.000000E+02 176 99820 44 13 36 83
 1.040000E+02 184 99808 39 18 38 89
 1.080000E+02 200 99799 40 23 42 95
 1.120000E+02 195 99788 30 14 48 103
 1.160000E+02 217 99774 41 16 51 109
 1.200000E+02 225 99763 43 12 55 115
 1.240000E+02 226 99746 35 12 58 121
 1.280000E+02 251 99738 44 15 61 131
 1.320000E+02 264 99728 43 21 62 138
 1.360000E+02 267 99716 28 23 65 151
 1.400000E+02 285 99695 31 24 70 160
 1.440000E+02 306 99677 41 19 74 172
 1.480000E+02 321 99668 40 21 77 183
 1.520000E+02 333 99651 32 27 84 190
 1.560000E+02 354 99627 49 15 87 203
 1.600000E+02 376 99605 50 24 91 211
 1.640000E+02 382 99595 45 23 96 218
 1.680000E+02 391 99582 44 19 100 228
 1.720000E+02 408 99577 47 21 103 237
 1.760000E+02 431 99565 52 25 108 246
 1.800000E+02 433 99553 44 17 113 259
 1.840000E+02 439 99541 39 16 119 265
 1.880000E+02 450 99530 38 15 124 273
 1.920000E+02 461 99519 40 17 128 276
 1.960000E+02 469 99512 34 19 134 282
 2.000000E+02 490 99507 33 28 139 290

#Simulation ended (eff.: 0.987049, detail below)
	#Events: 93514
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
