# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 1 4700 1 0 0 0
 8.000000E+00 2 4698 1 1 0 0
 1.200000E+01 2 4698 1 0 0 1
 1.600000E+01 4 4697 2 1 0 1
 2.000000E+01 5 4696 3 0 0 2
 2.400000E+01 7 4695 5 0 0 2
 2.800000E+01 10 4695 8 0 0 2
 3.200000E+01 12 4691 9 1 0 2
 3.600000E+01 21 4688 16 3 0 2
 4.000000E+01 21 4679 14 3 0 4
 4.400000E+01 22 4673 14 3 1 4
 4.800000E+01 39 4664 28 6 1 4
 5.200000E+01 43 4648 31 3 1 8
 5.600000E+01 47 4642 32 4 2 9
 6.000000E+01 56 4631 35 5 3 13
 6.400000E+01 76 4615 48 7 4 17
 6.800000E+01 105 4585 70 10 7 18
 7.200000E+01 136 4554 94 13 8 21
 7.600000E+01 166 4527 120 12 10 24
 8.000000E+01 221 4481 157 18 12 34
 8.400000E+01 263 4420 186 19 13 45
 8.800000E+01 326 4373 233 18 20 55
 9.200000E+01 371 4310 254 31 23 63
 9.600000E+01 517 4235 353 50 31 83
 1.000000E+02 658 4106 450 64 40 104
 1.040000E+02 832 3981 575 70 56 131
 1.080000E+02 1042 3820 698 108 70 166
 1.120000E+02 1308 3616 883 109 87 229
 1.160000E+02 1604 3354 1077 128 120 279
 1.200000E+02 1970 3075 1305 172 146 347
 1.240000E+02 2489 2695 1652 222 181 434
 1.280000E+02 3080 2313 2008 292 237 543
 1.320000E+02 3742 1870 2406 337 301 698
 1.360000E+02 4423 1450 2789 397 377 860
 1.400000E+02 5281 1067 3237 517 465 1062
 1.440000E+02 6019 733 3516 608 560 1335
 1.480000E+02 6746 482 3693 717 690 1646
 1.520000E+02 7483 288 3824 821 848 1990
 1.560000E+02 8057 164 3742 895 1020 2400
 1.600000E+02 8588 88 3623 988 1186 2791
 1.640000E+02 8761 38 3219 955 1375 3212
 1.680000E+02 8856 18 2662 991 1562 3641
 1.720000E+02 8795 11 2137 853 1734 4071
 1.760000E+02 8693 6 1569 797 1889 4438
 1.800000E+02 8650 4 1099 739 2027 4785
 1.840000E+02 8641 2 785 625 2152 5079
 1.880000E+02 8614 0 536 488 2270 5320
 1.920000E+02 8543 0 331 370 2343 5499
 1.960000E+02 8491 0 195 262 2397 5637
 2.000000E+02 8487 0 130 165 2443 5749

#Simulation ended (eff.: 0.955798, detail below)
	#Events: 258531
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
