"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 23 127486 13 3 3 4
"3" 8 29 127480 19 2 3 5
"4" 12 37 127473 24 2 5 6
"5" 16 42 127465 27 4 5 6
"6" 20 60 127450 37 8 6 9
"7" 24 67 127440 38 8 9 12
"8" 28 90 127418 52 9 14 15
"9" 32 115 127393 66 15 17 17
"10" 36 140 127364 85 17 17 21
"11" 40 203 127304 131 25 21 26
"12" 44 245 127257 156 26 26 37
"13" 48 318 127187 196 38 37 47
"14" 52 405 127090 246 50 47 62
"15" 56 552 126952 338 66 55 93
"16" 60 696 126799 434 66 75 121
"17" 64 871 126621 545 79 93 154
"18" 68 1091 126383 671 112 116 192
"19" 72 1405 126066 848 169 141 247
"20" 76 1842 125621 1167 180 170 325
"21" 80 2314 125136 1450 233 192 439
"22" 84 2943 124496 1843 283 254 563
"23" 88 3695 123722 2284 353 325 733
"24" 92 4719 122671 2867 515 404 933
"25" 96 5980 121377 3630 635 535 1180
"26" 100 7690 119633 4697 809 668 1516
"27" 104 9784 117496 5969 1029 856 1930
"28" 108 12300 114863 7437 1326 1092 2445
"29" 112 15458 111637 9240 1663 1396 3159
"30" 116 19333 107667 11472 2065 1764 4032
"31" 120 24160 102747 14180 2569 2278 5133
"32" 124 29889 96885 17355 3250 2848 6436
"33" 128 36763 89926 21082 3998 3564 8119
"34" 132 44470 82017 24898 4956 4486 10130
"35" 136 53452 72857 29085 6088 5584 12695
"36" 140 63060 63060 33127 7186 6859 15888
"37" 144 73176 52871 36741 8566 8365 19504
"38" 148 83275 42618 39185 10093 10142 23855
"39" 152 93309 32570 40753 11477 12235 28844
"40" 156 102326 23583 40519 12756 14593 34458
"41" 160 109915 16003 38433 13683 17249 40550
"42" 164 115898 10171 34828 14113 19949 47008
"43" 168 120214 6031 29862 14136 22679 53537
"44" 172 122997 3486 24115 13600 25392 59890
"45" 176 124681 2009 18406 12426 27951 65898
"46" 180 125787 1105 13319 10880 30298 71290
"47" 184 126461 659 9041 9162 32287 75971
"48" 188 126839 393 5933 7403 33853 79650
"49" 192 127021 272 3724 5654 35108 82535
"50" 196 127191 190 2218 4151 36054 84768
"51" 200 127263 147 1343 2906 36717 86297
