# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 7000 0 0 0 0
 4.000000E+00 0 7000 0 0 0 0
 8.000000E+00 4 7000 4 0 0 0
 1.200000E+01 2 7000 2 0 0 0
 1.600000E+01 0 7000 0 0 0 0
 2.000000E+01 2 7000 2 0 0 0
 2.400000E+01 5 7000 5 0 0 0
 2.800000E+01 7 6999 6 1 0 0
 3.200000E+01 8 6999 7 1 0 0
 3.600000E+01 3 6998 2 0 0 1
 4.000000E+01 9 6997 5 3 0 1
 4.400000E+01 11 6995 7 0 1 3
 4.800000E+01 9 6992 4 1 1 3
 5.200000E+01 17 6992 9 4 1 3
 5.600000E+01 15 6992 9 0 2 4
 6.000000E+01 19 6991 8 4 3 4
 6.400000E+01 19 6990 9 2 3 5
 6.800000E+01 21 6990 10 2 3 6
 7.200000E+01 26 6990 12 4 3 7
 7.600000E+01 29 6986 14 4 3 8
 8.000000E+01 31 6984 13 4 5 9
 8.400000E+01 38 6980 16 7 6 9
 8.800000E+01 38 6972 9 8 7 14
 9.200000E+01 45 6965 18 3 7 17
 9.600000E+01 49 6964 23 1 7 18
 1.000000E+02 46 6961 21 0 7 18
 1.040000E+02 44 6961 15 4 7 18
 1.080000E+02 38 6960 10 1 8 19
 1.120000E+02 44 6959 11 4 8 21
 1.160000E+02 50 6955 16 4 8 22
 1.200000E+02 54 6952 13 8 8 25
 1.240000E+02 57 6947 10 8 10 29
 1.280000E+02 59 6943 12 5 12 30
 1.320000E+02 63 6942 14 5 12 32
 1.360000E+02 67 6941 17 3 15 32
 1.400000E+02 73 6938 21 4 15 33
 1.440000E+02 61 6935 7 4 15 35
 1.480000E+02 72 6932 17 2 15 38
 1.520000E+02 69 6930 11 3 15 40
 1.560000E+02 80 6925 15 6 15 44
 1.600000E+02 71 6924 9 2 15 45
 1.640000E+02 74 6922 9 4 16 45
 1.680000E+02 70 6922 6 0 17 47
 1.720000E+02 85 6920 13 7 17 48
 1.760000E+02 81 6917 9 3 19 50
 1.800000E+02 78 6917 8 1 19 50
 1.840000E+02 77 6916 5 3 19 50
 1.880000E+02 80 6915 9 0 19 52
 1.920000E+02 81 6914 5 4 19 53
 1.960000E+02 84 6913 9 1 19 55
 2.000000E+02 84 6913 9 1 19 55

#Simulation ended (eff.: 0.885519, detail below)
	#Events: 8818
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
