"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 25 127485 15 7 2 1
"3" 8 39 127470 29 4 2 4
"4" 12 52 127458 40 4 3 5
"5" 16 60 127450 42 8 4 6
"6" 20 82 127426 53 13 4 12
"7" 24 112 127396 76 14 4 18
"8" 28 151 127355 99 16 9 27
"9" 32 191 127313 127 16 13 35
"10" 36 230 127271 154 17 16 43
"11" 40 297 127203 190 35 23 49
"12" 44 388 127115 242 49 34 63
"13" 48 504 126991 296 66 43 99
"14" 52 664 126832 396 69 58 141
"15" 56 849 126634 512 86 78 173
"16" 60 1036 126441 627 106 96 207
"17" 64 1320 126160 782 152 118 268
"18" 68 1691 125768 1020 184 142 345
"19" 72 2171 125279 1312 233 193 433
"20" 76 2793 124652 1727 270 250 546
"21" 80 3442 123962 2081 363 324 674
"22" 84 4397 123009 2652 439 412 894
"23" 88 5570 121808 3368 583 494 1125
"24" 92 6972 120366 4214 713 642 1403
"25" 96 8818 118470 5261 995 796 1766
"26" 100 11280 115950 6807 1181 1023 2269
"27" 104 14170 112948 8511 1474 1287 2898
"28" 108 17834 109225 10663 1871 1596 3704
"29" 112 22344 104580 13228 2403 2034 4679
"30" 116 27776 99082 16277 3028 2583 5888
"31" 120 34075 92569 19684 3727 3254 7410
"32" 124 41697 84847 23584 4714 4052 9347
"33" 128 50285 76093 27788 5743 5097 11657
"34" 132 59703 66459 31917 6891 6370 14525
"35" 136 69711 56274 35471 8290 7891 18059
"36" 140 80001 45913 38641 9561 9618 22181
"37" 144 89890 35948 40369 11053 11613 26855
"38" 148 99107 26760 40609 12293 13868 32337
"39" 152 107217 18614 39256 13359 16400 38202
"40" 156 113853 12152 36174 14234 19003 44442
"41" 160 118780 7438 31731 14241 21745 51063
"42" 164 122090 4291 26079 13943 24509 57559
"43" 168 124255 2424 20357 13036 27210 63652
"44" 172 125422 1373 14962 11530 29617 69313
"45" 176 126145 849 10374 9843 31822 74106
"46" 180 126641 540 7010 7976 33529 78126
"47" 184 126891 369 4450 6046 34977 81418
"48" 188 127095 269 2734 4557 35999 83805
"49" 192 127211 209 1639 3213 36754 85605
"50" 196 127276 178 976 2173 37297 86830
"51" 200 127315 158 550 1429 37650 87686
