"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 12750 0 10 0 0
"2" 4 14 12746 4 6 1 3
"3" 8 17 12743 7 5 1 4
"4" 12 24 12736 14 1 2 7
"5" 16 25 12735 14 2 2 7
"6" 20 27 12733 11 3 3 10
"7" 24 30 12730 11 3 5 11
"8" 28 35 12724 12 5 6 12
"9" 32 39 12721 14 5 7 13
"10" 36 48 12712 18 8 7 15
"11" 40 54 12705 22 5 8 19
"12" 44 57 12699 22 7 8 20
"13" 48 65 12693 29 2 10 24
"14" 52 71 12687 31 5 10 25
"15" 56 79 12680 31 9 11 28
"16" 60 91 12667 35 10 11 35
"17" 64 108 12650 41 11 13 43
"18" 68 122 12637 45 13 17 47
"19" 72 131 12627 44 11 20 56
"20" 76 142 12615 46 14 23 59
"21" 80 156 12604 48 16 25 67
"22" 84 167 12593 46 20 26 75
"23" 88 184 12575 54 18 29 83
"24" 92 196 12562 54 19 31 92
"25" 96 211 12545 53 26 33 99
"26" 100 233 12522 62 28 36 107
"27" 104 251 12505 61 23 46 121
"28" 108 269 12489 66 25 51 127
"29" 112 291 12467 67 28 59 137
"30" 116 312 12447 71 30 65 146
"31" 120 322 12437 65 30 71 156
"32" 124 345 12413 72 33 75 165
"33" 128 369 12390 81 25 82 181
"34" 132 384 12373 75 25 90 194
"35" 136 401 12357 70 26 93 212
"36" 140 416 12342 66 28 99 223
"37" 144 441 12319 74 29 105 233
"38" 148 450 12310 62 30 109 249
"39" 152 469 12290 58 31 113 267
"40" 156 478 12282 48 26 122 282
"41" 160 487 12270 46 23 125 293
"42" 164 500 12258 43 25 130 302
"43" 168 511 12247 40 24 137 310
"44" 172 519 12240 43 12 145 319
"45" 176 524 12235 36 13 151 324
"46" 180 528 12232 30 14 154 330
"47" 184 538 12222 31 17 156 334
"48" 188 545 12215 30 12 157 346
"49" 192 553 12207 28 12 159 354
"50" 196 559 12201 26 11 160 362
"51" 200 562 12197 23 10 165 364
