# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 15800 0 0 0 0
 4.000000E+00 4 15800 4 0 0 0
 8.000000E+00 8 15800 7 0 1 0
 1.200000E+01 10 15798 7 1 1 1
 1.600000E+01 9 15792 5 0 1 3
 2.000000E+01 13 15788 9 0 1 3
 2.400000E+01 26 15785 19 1 1 5
 2.800000E+01 29 15773 17 4 2 6
 3.200000E+01 38 15754 22 6 2 8
 3.600000E+01 50 15743 32 5 4 9
 4.000000E+01 57 15729 32 9 5 11
 4.400000E+01 84 15713 57 4 7 16
 4.800000E+01 103 15698 63 11 8 21
 5.200000E+01 129 15665 81 10 9 29
 5.600000E+01 171 15621 108 16 11 36
 6.000000E+01 229 15568 146 21 16 46
 6.400000E+01 257 15516 160 22 20 55
 6.800000E+01 345 15451 218 36 24 67
 7.200000E+01 484 15345 310 43 35 96
 7.600000E+01 616 15231 395 55 46 120
 8.000000E+01 807 15059 521 77 63 146
 8.400000E+01 1007 14837 633 104 82 188
 8.800000E+01 1263 14603 787 125 111 240
 9.200000E+01 1630 14326 1022 149 133 326
 9.600000E+01 2129 13881 1345 216 170 398
 1.000000E+02 2677 13349 1671 288 207 511
 1.040000E+02 3473 12663 2166 368 268 671
 1.080000E+02 4298 11848 2619 466 345 868
 1.120000E+02 5466 10833 3303 605 444 1114
 1.160000E+02 6777 9609 4015 760 589 1413
 1.200000E+02 8294 8256 4836 927 740 1791
 1.240000E+02 10079 6844 5754 1121 926 2278
 1.280000E+02 12084 5264 6710 1346 1177 2851
 1.320000E+02 14245 3824 7597 1639 1460 3549
 1.360000E+02 16510 2595 8326 1985 1812 4387
 1.400000E+02 18670 1639 8786 2261 2235 5388
 1.440000E+02 21035 957 9195 2630 2686 6524
 1.480000E+02 23006 557 9168 2834 3230 7774
 1.520000E+02 24736 307 8670 3108 3809 9149
 1.560000E+02 26248 159 8027 3182 4448 10591
 1.600000E+02 27252 81 6848 3230 5068 12106
 1.640000E+02 28042 43 5724 3113 5728 13477
 1.680000E+02 28460 25 4358 2949 6317 14836
 1.720000E+02 28616 11 3107 2583 6824 16102
 1.760000E+02 28684 8 2130 2087 7268 17199
 1.800000E+02 28838 4 1416 1728 7634 18060
 1.840000E+02 28906 4 897 1305 7945 18759
 1.880000E+02 28922 3 534 977 8172 19239
 1.920000E+02 28899 2 304 656 8329 19610
 1.960000E+02 28935 0 198 457 8442 19838
 2.000000E+02 28920 0 110 293 8519 19998

#Simulation ended (eff.: 0.950690, detail below)
	#Events: 613221
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
