# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 10 10000 0 10 0 0
 4.000000E+00 15 9991 6 1 2 6
 8.000000E+00 15 9991 6 0 3 6
 1.200000E+01 18 9991 7 2 3 6
 1.600000E+01 19 9987 6 3 4 6
 2.000000E+01 21 9983 7 3 4 7
 2.400000E+01 22 9979 7 4 4 7
 2.800000E+01 24 9977 9 2 4 9
 3.200000E+01 33 9973 15 3 4 11
 3.600000E+01 38 9967 16 5 5 12
 4.000000E+01 38 9964 15 4 7 12
 4.400000E+01 45 9958 18 4 9 14
 4.800000E+01 50 9953 19 5 10 16
 5.200000E+01 64 9946 29 5 10 20
 5.600000E+01 57 9941 15 6 10 26
 6.000000E+01 73 9934 27 3 13 30
 6.400000E+01 76 9928 22 7 15 32
 6.800000E+01 77 9922 17 6 15 39
 7.200000E+01 91 9916 22 10 15 44
 7.600000E+01 103 9906 31 7 15 50
 8.000000E+01 112 9899 34 7 19 52
 8.400000E+01 116 9895 30 9 20 57
 8.800000E+01 134 9883 40 10 24 60
 9.200000E+01 141 9876 37 15 24 65
 9.600000E+01 147 9865 31 17 26 73
 1.000000E+02 160 9850 33 19 26 82
 1.040000E+02 184 9833 53 14 27 90
 1.080000E+02 191 9825 45 17 30 99
 1.120000E+02 196 9814 37 19 35 105
 1.160000E+02 226 9788 53 21 38 114
 1.200000E+02 229 9778 47 16 40 126
 1.240000E+02 240 9772 40 22 44 134
 1.280000E+02 255 9760 41 23 49 142
 1.320000E+02 264 9752 42 16 54 152
 1.360000E+02 269 9742 35 14 61 159
 1.400000E+02 293 9727 46 19 63 165
 1.440000E+02 302 9720 44 18 66 174
 1.480000E+02 313 9710 48 18 69 178
 1.520000E+02 330 9697 48 24 72 186
 1.560000E+02 339 9681 51 18 74 196
 1.600000E+02 348 9670 48 22 75 203
 1.640000E+02 375 9652 52 29 79 215
 1.680000E+02 392 9636 49 32 85 226
 1.720000E+02 405 9611 52 24 93 236
 1.760000E+02 424 9597 52 28 98 246
 1.800000E+02 429 9587 45 28 101 255
 1.840000E+02 438 9579 44 25 102 267
 1.880000E+02 446 9572 40 21 104 281
 1.920000E+02 455 9562 29 28 109 289
 1.960000E+02 464 9550 25 25 115 299
 2.000000E+02 471 9541 29 13 120 309

#Simulation ended (eff.: 0.936420, detail below)
	#Events: 15391
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
