"time" "cases" "susceptible" "exposed" "infected" "removed" "dead"
"1" 0 10 127500 0 10 0 0
"2" 4 24 127485 14 5 0 5
"3" 8 37 127471 26 4 0 7
"4" 12 55 127455 41 3 1 10
"5" 16 65 127445 48 5 2 10
"6" 20 83 127426 53 12 3 15
"7" 24 113 127395 72 16 8 17
"8" 28 141 127368 92 12 11 26
"9" 32 186 127320 121 15 17 33
"10" 36 225 127281 137 25 18 45
"11" 40 284 127217 166 36 22 60
"12" 44 375 127118 222 41 36 76
"13" 48 497 127000 312 47 40 98
"14" 52 647 126849 413 65 48 121
"15" 56 816 126667 514 87 64 151
"16" 60 1065 126424 662 117 88 198
"17" 64 1391 126084 849 162 119 261
"18" 68 1780 125672 1099 184 153 344
"19" 72 2234 125227 1373 226 198 437
"20" 76 2813 124627 1705 320 249 539
"21" 80 3609 123796 2199 400 325 685
"22" 84 4610 122790 2838 478 412 882
"23" 88 5780 121557 3527 587 534 1132
"24" 92 7317 120016 4434 774 655 1454
"25" 96 9333 117958 5658 966 835 1874
"26" 100 11781 115452 7115 1213 1056 2397
"27" 104 14770 112377 8828 1581 1337 3024
"28" 108 18572 108453 11000 2037 1715 3820
"29" 112 23311 103644 13781 2530 2149 4851
"30" 116 28905 97907 16912 3151 2676 6166
"31" 120 35678 90975 20618 3919 3385 7756
"32" 124 43479 83028 24625 4816 4248 9790
"33" 128 52263 74100 28807 5874 5324 12258
"34" 132 61797 64382 32787 7080 6610 15320
"35" 136 71832 54188 36392 8473 8145 18822
"36" 140 81920 44027 38952 9855 10031 23082
"37" 144 91710 34146 40345 11293 12116 27956
"38" 148 100806 24975 40455 12470 14442 33439
"39" 152 108678 17190 38798 13388 17102 39390
"40" 156 114971 11106 35385 14226 19747 45613
"41" 160 119470 6740 30558 14278 22565 52069
"42" 164 122455 3895 24911 13675 25340 58529
"43" 168 124418 2181 19254 12703 27839 64622
"44" 172 125654 1268 13950 11334 30212 70158
"45" 176 126314 749 9702 9517 32251 74844
"46" 180 126734 458 6375 7590 33974 78795
"47" 184 126967 332 4039 5795 35282 81851
"48" 188 127126 242 2528 4269 36228 84101
"49" 192 127225 191 1499 3037 36903 85786
"50" 196 127294 165 899 2029 37407 86959
"51" 200 127324 146 523 1345 37734 87722
