# time 'Cases' 'Susceptible' 'Exposed' 'Infected' 'Removed' 'Deads'
 0.000000E+00 0 4700 0 0 0 0
 4.000000E+00 1 4699 0 1 0 0
 8.000000E+00 4 4698 4 0 0 0
 1.200000E+01 3 4698 3 0 0 0
 1.600000E+01 2 4698 2 0 0 0
 2.000000E+01 9 4696 7 2 0 0
 2.400000E+01 11 4690 6 4 0 1
 2.800000E+01 20 4684 14 4 0 2
 3.200000E+01 15 4678 9 2 0 4
 3.600000E+01 17 4671 11 0 0 6
 4.000000E+01 18 4671 12 0 0 6
 4.400000E+01 28 4670 19 1 2 6
 4.800000E+01 38 4665 25 4 3 6
 5.200000E+01 42 4655 26 6 4 6
 5.600000E+01 52 4648 36 3 6 7
 6.000000E+01 82 4638 55 12 7 8
 6.400000E+01 123 4610 90 8 10 15
 6.800000E+01 143 4589 97 14 12 20
 7.200000E+01 174 4562 123 11 14 26
 7.600000E+01 196 4512 119 21 20 36
 8.000000E+01 263 4470 179 19 23 42
 8.400000E+01 373 4409 268 25 30 50
 8.800000E+01 468 4350 331 29 39 69
 9.200000E+01 578 4254 391 53 45 89
 9.600000E+01 769 4117 529 68 52 120
 1.000000E+02 903 3964 592 92 69 150
 1.040000E+02 1242 3749 840 120 89 193
 1.080000E+02 1446 3531 978 130 107 231
 1.120000E+02 1833 3265 1230 175 135 293
 1.160000E+02 2296 2966 1529 200 167 400
 1.200000E+02 2784 2641 1821 257 207 499
 1.240000E+02 3448 2228 2225 322 269 632
 1.280000E+02 4198 1787 2705 398 336 759
 1.320000E+02 4936 1358 3061 487 426 962
 1.360000E+02 5493 982 3236 554 506 1197
 1.400000E+02 6434 634 3673 677 626 1458
 1.440000E+02 7277 416 3912 784 773 1808
 1.480000E+02 7796 253 3803 901 919 2173
 1.520000E+02 8373 146 3704 1004 1111 2554
 1.560000E+02 8648 91 3344 1005 1292 3007
 1.600000E+02 8946 48 2968 1014 1483 3481
 1.640000E+02 8802 26 2303 926 1677 3896
 1.680000E+02 8824 14 1805 858 1845 4316
 1.720000E+02 8809 9 1338 787 1984 4700
 1.760000E+02 8740 6 880 714 2124 5022
 1.800000E+02 8662 4 580 563 2232 5287
 1.840000E+02 8617 2 389 413 2314 5501
 1.880000E+02 8571 1 240 309 2377 5645
 1.920000E+02 8535 1 113 215 2433 5774
 1.960000E+02 8522 1 82 121 2456 5863
 2.000000E+02 8518 1 52 85 2468 5913

#Simulation ended (eff.: 0.955304, detail below)
	#Events: 260157
	#Valid embedding but no longer unary when required: 0.000000
	#Valid embedding but not binary when required: 0.000000
	#Clashing instance: 0.000000
	#Lazy negative update: 1.000000
	#Lazy negative update of non local instances: 0.000000
	#Perturbation interrupting time advance: 0.000000
